序号,评论者,评分,内容,时间
1,托尼·王大拿,力荐,我只能用”高山仰止”四字来形容我对黑泽天皇这部旷世杰作的仰慕之情；纷繁庞杂却又条理清晰的史诗，严苛而精准的镜头和构图，七个武士和若干农民的性格都被描绘得入木三分， “休憩”后的大决战无比恢弘，叹为观止。,2011-03-08 08:07:27
2,鸳鸯,推荐,赢的是那些农民，不是我们。,2009-06-01 13:02:49
3,[己注销],力荐,原以为我会觉得“那时候能够拍成这样已经很了不起了”，看完后才知道“这种拍摄效果今天很多导演尤其中国导演都拍不出来”…… 2019年重看了本片，发现了不少细节。故事开头找武士同伴，师父让徒弟用木棒袭击武士时，几个农民赶紧往后退，由于后退得太自然，以往这个细节被我忽略了，但这个后退的动作，却说明了农民把责任推给了武士（师父），不想承担被袭击武士的怒意，尽管他们才应该是主要责任人、而不是被他们雇佣的师父。还有徒弟暗中出钱让农民买米，这是一份恩情，但之后师父考虑徒弟年轻不让他参加打斗时，农民却巴不得徒弟凑个人数。当然黑泽明没有无脑黑农民，正如菊千代所说，农民虽然狡猾和自私，但这是武士阶级的战争造成农民这样的性格。武士很傲慢，农民也很自私，而双方都有各自的痛苦，见证这一切的，则是想当武士的农民菊千代。,2010-06-05 22:16:29
4,deepwhite2333,力荐,看完把我累死了。。。,2008-12-26 13:08:08
5,阿树,推荐,劇本的言外之意在結尾已經很明顯。農民獲勝就無視武士的付出。他們既可以殺害落魄武士搶奪他們的物品，也可以把弱小當作自己的武器吸引落魄武士的同情，利用他們保護自己，所以菊千代說農民是自私醜陋的。但武士終究貫徹自己的道義為民守城，這是寫給武士的讚歌，但也是武士的悲歌。結尾的對白太心酸,2017-01-11 21:09:37
6,有心打扰,推荐,农民寻贤求武士；武士精心部署之；部署完备等山贼；双方对战各损失；是赢是败难界定；农民欣喜武士伤。长叹息以掩涕兮，哀民生之多艰，以哀其农民之拙劣的本性——懦弱、猜疑、自私、松散、缺乏主见、固守成规；然而，哀而不怪，历史索然，形势所趋，只能寄望于未来，农民阶层可以雄起！,2011-11-28 02:01:47
7,沉歌,力荐,完成度之高啊！三个半小时下来连个低潮都没有，后来的《影武者》、《乱》都比不过这部。每个人物性格都非常鲜明，志村乔仿佛一灯大师，三船敏郎似韦小宝，久葬是独孤求败，胜四郎像段誉……唯一的问题是志村乔剃完头怎么这么像张丰毅呀？！,2013-04-14 23:24:33
8,西楼尘,还行,战旗猎猎，金鼓齐鸣，小山村的一场战役威震四方；晚风戚戚，墓草青冢，小驿站的一次招募彪炳千古。那些被逼到自杀绝境的农民，在初遇武士时闭门不出。那个满怀豪情的武士，在遇到红颜时亦不能免俗。人性的怯懦与虚伪，在备战训练里变得勇敢而无畏。每个时代都在呼唤英雄，于是七武士的故事便成为传说。,2018-04-25 14:30:52
9,seeme | 北北,力荐,我什么话都么的说。什么叫NB，这就叫NB。,2008-11-17 20:02:36
10,暖鱼,力荐,和教父是一种类型的电影，突出人物性格，故事情节也曲折。最后真的是人民战争海洋。很有几次，都觉得这也可以算一部写中国人的电影，比如农民的狡猾与认命等，到最后的我能！,2009-03-22 00:04:35
11,思阳,推荐,好长哦，居然还要看两遍。据说这部片子开创了招兵买马这种剧情的先驱，想想Ocean's 11，就觉得好了不起哟。,2008-02-07 14:24:53
12,朝暮雪,推荐,有的人赢了，他却输了； 有的人输了，他却赢了。,2017-04-17 04:29:49
13,艾小柯,力荐,经典杰作，宏大与细腻并重，形式与主题俱佳，堪称模本。,2011-07-13 11:32:51
14,玉麒麟宋哪吒,力荐,志乃的发型很时尚嘛,2008-11-15 01:17:42
15,影志,力荐,怎么说服人，怎样坚持，怎样欲擒故纵、运筹帷幄…无以复加的经典！原来经典并不是多复杂，反而更简单。故事线索逻辑清晰，战斗开始后的每死一个人，观众都能跟导演一样明白清楚。,2017-06-28 11:06:32
