序号,评论者,评分,内容,时间
1,Ragdoll™,推荐,乡下文艺小伙儿追求都市女精英的故事……以及……,2009-01-23 15:00:46
2,SWX,力荐,这是一只安卓和苹果的故事么。。,2012-10-08 23:40:20
3,徐小花,力荐,把所有的好东西都给eva,2008-12-27 22:33:27
4,岛上的夏奈,力荐,浪漫得一塌糊涂，像废墟中开出的花，像牵手散步的下午，像世上所有伟大的爱情。,2015-12-17 07:17:48
5,海心,力荐,很久没看过这么可爱的动画片了。瓦力什么都不会说，除了那一声声执拗的：Eve！他们在星空画出美丽的弧线，他们无意间守候了一份真正的爱情。,2008-11-14 22:54:45
6,lenlen,力荐,我看哭了。。。,2008-09-12 09:37:55
7,影志,力荐,再也没有比《瓦力》更美的动画片了！谈到Wall·E的来源，导演安德鲁·斯坦顿否认了“ET”或者“霹雳五号”的说法（尽管外形很像），他只承认自己创造Wall·E受到了“小台灯”（Luxo）、双筒望远镜、R2-D2、迪士尼乐园“星空之旅”的机器人、卓别林以及伍迪·艾伦的影响。,2008-11-16 00:30:29
8,Doublebitch,力荐,陈奕迅都为你唱歌了,2008-10-28 02:52:41
9,🌞娘卷卷🌙,力荐,到底有多少人是因为《机器人总动员》这个烂译名错过它的！太出色的一部动画了，你找不到替代品的。默片，看似简单又非常复杂的设计，怎么那么棒，那么感人。,2015-03-07 11:13:00
10,陀螺凡达可,力荐,堪称完美的动画作品。,2011-12-28 05:12:35
11,阿北,力荐,准备看第二遍,2008-09-16 11:26:11
12,bamboo,力荐,你不知道我有多喜欢这部总共加起来还没有几句台词的动画片,2010-03-28 15:27:20
13,斑斑点点,力荐,懒散的舰长道出了人生的真谛：我们不要生存，我们要家，要做有意义的事情！,2017-02-23 17:28:12
14,西楼尘,力荐,等你苏醒的日子，比我在地球上的百年还要久。等我记起的时光，比你在太空里的百年还要长。原来牵手就是电极线碰触产生电流，原来跳舞就是消火栓喷射产生动力。生了锈的身体也会激动，液晶屏的眼睛也能流泪。我们不用戴上眼镜吸食补给，只要给你缠满灯泡就能发光，给我传输信号就能复活，有爱就不孤独。,2013-08-21 23:03:15
15,momo,力荐,确实浪漫得一塌糊涂，想哭。瓦力一边自娱自乐一边孤独地生活就是我本人,2021-02-04 15:28:20
