序号,评论者,评分,内容,时间
1,火娃,推荐,8/10。批判大于歌颂，臭弹失效招致部队牺牲，上级用尺量图瞎指挥，副连长开路牺牲却因生前话直不予评功，革命干部家母亲打电话到前线开后门。后半段以人死不赖账为主线揭示老区人民的贫困，收阵亡通纸书、遗物等桥段含蓄处理为哭坟高潮释放巨大情感，烈士归来及家属的人物关系层层递进、结构线索流畅。 @2016-11-20 19:19:13,2016-11-20 19:19:13
2,亵渎电影,推荐,借着《芳华》，看一下这部，人物塑造情感充沛。,2017-12-24 12:16:20
3,津五渡,力荐,我觉得是中国最好的战争片，并且很长一段时间内不会再出现了，再见伟大的八十年代。电影中表达的情感到今天依旧能打动我，战友情、亲情、爱情，以及对国家的拳拳赤子之心，真挚而热烈。中国是我的，可也是你的。二百个亿养个狼。赵蒙生，名字起得好，赵家从沂蒙老区那样的群众中诞生，千万不要忘了啊。,2017-08-11 13:37:16
4,峰峰峰峰,还行,共和国的旗帜上有我们血染的风采，共和国的土壤里有我们付出的爱。,2015-04-14 16:37:05
5,Putin 547,推荐,我想说的是，这电影之所以成功，不是应为导演的能力，是因为书的作者，我们应该感谢的是这本书的作者，你看过书，再对比电影就知道，电影上的东西基本上找不出跟书上不一样的，情节、动作乃至对白，基本完全一样，我甚至怀疑根本没有剧本，剧本就是那本小说,2007-03-16 03:50:27
6,驱逐舰,力荐,"不论是真实出镜的武器装备（62坦克，170，56等）,还是战术动作细节（单手换弹夹，三三式等），还是对尖锐问题的反映（WG十年对工业体系的影响，高层特权等），处处透着认真和严谨，秒杀一众当下敷衍圈钱的片子。",2017-07-31 01:14:02
7,最爱喝白开水,力荐,30年后的《芳华》竟然还比不过当年《高山下的花环》，谢晋导演牛逼！,2018-04-21 15:30:01
8,半日光辉,力荐,这部电影我肯定看过，但是确实没有印象了，所有的印象都来自于原著小说，应该说，在80年代初期出现的原著小说思想性相当超前的，说实在，这片子放在今天，可能都要禁映，反应的问题实在是太尖锐了。,2011-10-01 15:19:44
9,唐宋,力荐,三十多年后再看才发现是谢晋导演的，唐国强演的小白脸，是斯琴高娃演的东来嫂。战争场面堪称巨制，飞机坦克在当时应该是让人叹为观止了。这电影打100分的话，战狼什么的15分吧。,2017-12-23 14:30:59
10,Die Katze,力荐,至高牺牲都是温饱生活 都不曾享有的人做出来的。唐国强演出的指导员，望好里说是高富帅接上了地气、受了真正的人的薰陶；望坏里说，就是安插进去化解阶级矛盾的洗地侠。宣传干事那个角色在30年前，就隐隐透出了一股微博大V兼公知的味道。,2014-04-27 11:42:38
11,small脉望,推荐,唯一还能让我们感知新时期硝烟的记录，仅评这一点，就具备了应有的价值。,2007-04-14 16:42:02
12,丁嘉豪,力荐,你离开战争，太久了； 咱们离开人民，太远了。,2022-08-10 09:32:54
13,鸟飞,推荐,谢导的电影有闲笔，却又不像许鞍华一般，全是闲笔，这是淡酒和温吞水的区别。此片的点到为止，分寸很精妙，剩下的，留给观众自己想吧，唐国强只是一个导游，带领我们一起去看了看那个时代。听见没，陈凯歌，说的就是你！看看老前辈！导游人物应该这么拍，你那妖猫传的串场真是生硬得让人不好意思说你。,2018-02-05 00:25:31
14,竹傲风,力荐,我只用一句话来表示我看这部电影的感觉：我差点没在公司里哭死。第一次看电影如此。,2011-10-31 11:45:43
15,一句话与一辈子,力荐,黄昏将至，我们吃着白米饭，喝着快乐水，想不通那些身强力壮的士兵会死，我在深夜惊醒，突然想起，他们是为我而死。愿后代子孙铭记历史，惟愿青山不老，忠骨永存，惟愿国家强盛，无敌来犯，我们的英雄能够不再流血牺牲。,2021-02-27 11:19:22
