序号,评论者,评分,内容,时间
1,17950,力荐,"娘的,这就是货真价实的喜剧片",2006-10-12 17:42:13
2,艾小柯,力荐,永远看不腻的喜剧！,2006-06-23 01:20:46
3,嘉得乐,力荐,"看过不下20遍,从小到大都喜欢的电影",2006-02-21 17:31:16
4,MaTown,力荐,老少皆宜，上海译制片厂献声,2009-01-12 08:30:00
5,犀牛,力荐,从小看过几十遍了吧，至今每看必笑，真正的好电影,2006-03-02 13:37:39
6,考拉,推荐,虽然不合理，但能够娱乐。,2008-05-20 21:20:51
7,蓝色啄木鸟,力荐,"很喜欢的一部法式幽默喜剧片，里面有很多梗，“鸳鸯茶""""鸳鸯茶""。重温仍然让人捧腹不止，也很怀念上译的配音！",2017-02-08 20:50:36
8,津五渡,还行,法国要有豆瓣，估计《举起手来》也能进250 。,2016-01-11 12:45:51
9,影志,推荐,“胜利属于我们” 没想到60年代就能产出如此纯粹的喜剧。,2019-06-20 13:06:35
10,眠去,力荐,果真是经典。,2007-10-19 13:05:13
11,石头剪刀布0726,力荐,永远都记得在浴室里唱着“鸳鸯茶、鸳鸯茶”、对眼打飞机，经典喜剧,2017-03-17 16:28:50
12,冰红深蓝,力荐,"经典法式战争喜剧片。1.看的原声版，多处法德英混搭的笑料，着实大赞！2.编剧八成看过林正英的僵尸片，哈哈哈。3.浴室里听着tea for two一脸懵逼的是斯大林同志么？4.男扮女装引嫖客掉井盖扒衣这段笑抽筋~ 5.动作场面最爱扔南瓜追逐戏,撞路标一分为二。6.6号房,呼噜与口哨。7.斗鸡眼打飞机。（9.0/10）",2016-03-13 16:49:10
13,余小岛,推荐,果然是英国和法国人拍的，德国人看到不得气死。。他们这是赤裸裸的把德国人当傻逼啊。,2013-07-21 00:36:29
14,甜椒Oli,力荐,法国的轻喜剧。你只有越看越像喜剧。,2017-03-10 15:30:58
15,昵称被占不开心,推荐,永远看不腻的喜剧,2017-02-26 20:38:43
