序号,评论者,评分,内容,时间
1,亵渎电影,力荐,亲人只有一次的缘分，无论这辈子我和你会相处多久，也请好好珍惜共聚的时光，下辈子，无论爱与不爱，都不会再见。★★★★★,2009-09-10 02:38:25
2,达到厂,力荐,日本的家庭电影已经是世界巅峰了，步履不停是巅峰中的佳作。,2011-01-17 14:45:59
3,萨嘎摩多熊猫桑,推荐,人生就这么步履不停地前行着，那些舍得的舍不得的人和事总会一一远去，以至再也无法望见。你可能偶尔怀念，也可能丢了命似的道不了别。,2010-03-23 10:10:52
4,水仙操,推荐,送走儿子后寡言的医生父亲念叨：“下次来的时候就是新年了。”与此同时儿子坐在远行的大巴上长舒一口气：“这次回家了新年之行总算可以省了。”转瞬下一个镜头就变成空的风景和儿子的画外音：三年后父亲死了。不多久母亲也走了，她最终也没坐上我买的车。这是日影特有的温情与残酷。玉米天妇罗。,2011-09-05 18:52:46
5,西楼尘,还行,时光借由一部电影，在一天的限定内被无限拉长。淡如水却又酽如茶，传递着市井家庭气息，给人安定的力量。稀松平常的家庭团聚背后却是伤痕累累不愿提及的过往，明明暗中碰撞得很激烈偏偏表面上云淡风轻。萦绕在父母心里的丧子之痛，孩子心头的独立之殇，一家人洗好了澡，吹着晚风，围坐着仿佛没有芥蒂。,2015-09-03 00:16:50
6,柴斯卡,无评分,文艺青年被迫变成文艺中年 不得不卷入平淡生活 丧得没眼看 你说吃饭有哲理 其实也没什么哲理 一家人用五十年 既可说磨合，也可说凑合 到底怎样的生命是有价值的呢 残酷着 温情着 蝉鸣之夏 光阴虚度 代际轮回 逝去之人的阴影 在世之人的不甘 做个钢琴调音师啊 一家人一起做饭 终究是高兴的,2018-07-01 18:52:04
7,曼仔,还行,更喜欢比海更深。不过长子去世的设定又让我想到怡微分析过的，一个作品中从未出场的人却像个前提一样，对所有的人物和关系都施加隐秘而深刻的影响。,2018-06-19 14:06:16
8,冰山李,力荐,9.5；和解总是慢死亡一步,2009-04-11 21:27:26
9,沉歌,力荐,我了解关于生命的哀伤，总是静默的，漫长的。,2009-04-27 17:52:59
10,Q。,推荐,"""你才25岁，你可以成为任何你想成为的人。""剧情没有什么起伏，不温不火，朴实平淡的对话，安静的生活，温馨的生活细节，这样讲出来的故事，总是娓娓动人。生命依旧不停的在循环，平淡、责任、羁绊、也许，这也叫做人生吧。当最后那只黄粉蝶飞出来的时候，却让人眼泪止不住的在流。★★★★☆",2011-02-09 21:29:47
11,丁一,推荐,夏至横山家， 小津屋檐下， 周围二三事， 外婆炸玉米， 攀折紫薇花， 追逐黄蝴蝶。 淡然疗心伤， 四肢渐愈合。 有了伴的路， 步履停一停； 牵了手的手， 岁月不回头。,2010-02-27 11:28:48
12,文泽尔,推荐,试图用一个特殊的日子来讲述横山家数十年来的漫长岁月，不运用任何插叙，只是让时间一点点流过，从各人间的对话中了解这个家庭久远已逝的一切哀痛压抑温馨喜悦，然后日子还得淡淡前行。每个人物都刻划得立体有力，但是片长四分之三再往后有些情节：如蝴蝶入屋、孩子晨祈愿、多年后生孩子也开车等稍刻意,2010-08-07 05:33:06
13,亚比煞,推荐,听说蝴蝶如果能够熬过一个冬天，来年就会变成黄色。从此，我每次看到黄色的蝴蝶，心里就会难过。,2016-07-23 09:41:11
14,Yome,推荐,生活尽管再平静偶尔也有波澜 不停走着有些东西还是趕不上。,2009-01-18 09:36:25
15,nomad,推荐,能写出这样的剧本真是让人嫉妒啊,2016-10-04 00:00:28
