序号,评论者,评分,内容,时间
1,shininglove,力荐,小人物，大成功。低成本，高票房。热电影，冷导演。旧模式，新包装。雅追求，俗定位。内棚衬，外景托。熟表演，生情境。远特效，近手持。慢推入，快剪辑。有利益，无朋友。左警察，右悍匪。正势力，恶交锋。假道德，真和谐。恩未报，怨已结。问有主，答无解。单兵战，双人桥。哭邻国，笑天朝。,2013-09-27 04:49:56
2,张小北,推荐,韩国电影中一直有一种东西，合适的时候叫『热血』，过量了就是『狗血』。但从来没见过不足的时候是什么样子。,2013-10-07 12:09:04
3,柏林苍穹下,推荐,一部戾气如此深重的影片，注定能在我朝获取广泛共鸣。,2013-09-26 01:45:18
4,多多以南夫斯基,力荐,有紧张刺激的故事情节，有导演想传达出来的比恐怖炸弹还要严重的媒体、政治顽疾，还有河正宇超棒的表演（大势所趋，成影帝）。超喜欢最后一幕，河正宇摁下按钮，媒体大厦砸向国会议堂!!,2013-09-06 12:08:10
5,陈大乘,推荐,"韩国人要逆天了,即使一听就知道那不是50岁男人的声音，即使任谁也安装不了如此犀利的炸弹",2013-09-12 20:01:33
6,芦哲峰,还行,天朝刀客杨之韩国炸药版——任何事情，你要给我一个说法，你不给我一个说法，我就给你一个说法。,2013-09-19 18:45:53
7,Tekki,推荐,政界、传媒界以及某国的脸都被打得啪啪的，河正宇的演技简直无情,2013-09-15 01:04:11
8,zhang 2nd,推荐,河正宇的个人秀，他一个人撑起了这部低成本封闭空间，对媒体政客等各种讽刺黑出翔,2013-09-13 23:52:55
9,黄青蕉,力荐,一想到有生之年都无法参与这样的电影，忍不住呜呜哭了起来,2013-09-23 22:41:04
10,影志,推荐,《致命呼叫》开篇，《狙击电话亭》过程，《搏击俱乐部》结尾。漏洞多多，但实在屌爆了！,2013-09-23 11:26:49
11,同志亦凡人中文站,推荐,恐怖分子的“秋菊打官司”。夸张的地方都忍了，因为我们真就生活在这样一个冷血凉薄的世界。我也想摁那按钮。,2013-09-19 21:31:25
12,Lyra Vega,力荐,爽，国内不可能有的剧情,2013-08-29 20:52:15
13,LJ,力荐,一个演播室淋漓尽致的展现了人性的丑恶、传媒的势利、政治的可怕，美国都不敢这么拍。,2013-09-15 22:22:32
14,风间隼,力荐,够狠哪！象征层面有国会旁的媒体大厦、桥梁、未完工的大楼、逐渐被剥去神性的演播间，情节层面，把恐怖袭击题材从美式中产阶级的虚伪道德绑架中解放了出来，失意主播不是官复原职夺回原配，而是被逼到了蓝领无产者一边，最后与官僚同归于尽。有种日本老电影的血气。,2013-09-27 10:23:36
15,白发生,推荐,故事敏感，扣人心弦；节奏紧凑，毫无尿点。又一场封闭空间里个人表演的精彩呈现，又一次感受韩国犯罪题材影片所带来的冲击与震撼。政治的阴暗、媒体的嘴脸，这些元素如此熟悉，然而每次出现都不会觉得厌倦。如果是你，将会作何选择？,2013-09-12 22:35:34
