序号,评论者,评分,内容,时间
1,战国客,力荐,“学着过点老百姓的日子，别总想着跟他们过不去。”,2009-04-29 09:47:21
2,洛野,力荐,活下去 ，像牲口一样活下去。,2008-04-02 10:28:10
3,心生,力荐,房子可以还，1500块可以还，甚至男人也可以还，时间呢，你拿什么还！？,2014-12-11 00:37:02
4,junepig,力荐,谢晋凭借这一部电影就可以跻身世界一流导演的行列了~,2007-07-08 21:20:58
5,大崎娜娜忘记了,推荐,原来姜文从来没有年轻过！,2008-11-06 16:40:55
6,RIPPER,力荐,《活着》《霸王别姬》《芙蓉镇》讲述的都是中国同一段沉痛的史诗。《活着》戏谑荒诞，《霸王别姬》撕心裂肺，《芙蓉镇》直接将人间描述成无间地狱。人像牲口一样活，革命小将们做着布朗运动一样无秩序且永不停歇的勾当。这风云间打倒了多少胡玉音般的劳动人民？斗垮了多少秦书田般的知识分子？抛弃了多少谷燕山般的战争英雄？沉默了多少黎满庚般的普通军人？处决了多少黎桂桂般的有妇之夫？却又得势了多少王秋赦般的狗腿奴才与李国香般的地头蛇？在呓语中的“运动，运动”警醒着我们那个时代并未离去。无间地狱之所以无间，是因为时无间，空无间，受者无间。 难定你是你来负我是我的道。,2021-08-31 20:30:17
7,冰红深蓝,力荐,"目前看过的最佳大陆电影(与[霸王别姬]并列)。①不仅直面历史批判极左思潮与政治运动,还上升至人性探讨;②意识流手法(如醉酒战场幻梦)和对性心理隐晦而高妙的描写;③演员表演登峰造极,尤其刘晓庆;④扫帚华尔兹,翻跟头与白对联;⑤珠玉台词:完了-没完,像牲口一样的活下去,运动了-,世道不变。（9.5/10）",2015-07-02 15:27:23
8,Santa Evita,推荐,和胡玉音的苦情戏相比，“恶之女干部”李国香更引人注目，本以为她结尾也会遭到惩罚，结果却看到她继续平步青云，和自己迫害过的人谈笑风生，真是（真实得）可怕。,2017-07-31 22:55:09
9,老咪,力荐,艺谋和第6代的反思是流于愤怒诅咒的“倒霉蛋”似叙述，谢晋×阿城突出的是历史背后所坚持的“牲口一样活下去”的韧劲人格和冷静的明鉴，格局高下分明。有人在私欲中跟着党，有人在不公中喘着气，有人在现实里低着头，约莫是不分时代的 @2017-02-09 23:01:26,2017-02-09 23:01:26
10,丁一,无评分,夏衍《整人》—— 闻道人须整，而今尽整人。有人皆可整，不整不成人。整自由他整，人还是我人。试看整人者，人亦整其人。 郭沫若《咏臭老九》—— 你是臭老九，我是臭老九。两个臭老九，天长又地久。,2011-03-31 11:42:22
11,渊野边小蛋挞,力荐,当年金鸡敢给最佳故事片，今年谢晋纪念展上却不能放了，这运动形势果然变化很快啊,2023-11-23 01:04:47
12,亚比煞,推荐,美好的人性，来源于美好的制度,2010-10-30 16:11:24
13,一二三四卌,力荐,片尾一幕。 “运动咯！运动咯！”疯了的王秋赦敲锣大喊，引发众人连连嘲笑。 谷燕山故意逗他：“运动咯？” 王秋赦连忙附和着，“是该运动了，该运动了！晚饭后集合！” 秦书田（姜文）神色凝重且严峻：“世道不变，要是不防着点，他说的兴许是道理。” 原本嬉笑成一团的众人，脸刷的一下变得惊慌失措和失去了血色。 34年过去了，我也觉得好恐怖。,2021-08-29 00:15:23
14,左胸上的吸盘,还行,导演技法上很成熟了，当得上一板一眼，虽然这个故事的人物并不讨喜，我基本是跟着导演的引领在看下去。文革十年祭时出的这部片子，在宽度和纵深上目前仍然是拔尖的。张艺谋七年后干嘛还要拍《活着》呢？完全没必要啊,2016-11-01 01:05:34
15,汪金卫,力荐,相比胡玉音与秦书田，女干部李国香才是政治运动中最大的牺牲品，她一片真心又红又专，已丧失人性。变成了专政机器。折射出政治斗争的可怕。徐松子演活了这位招人恨的样板戏主角一般的女干部形象。电影一些段落的处理显得刻意拖沓。我在睡梦中居然续写了故事，还是很震撼的。远比当今电影有深度。四星半,2015-02-10 09:56:41
