序号,评论者,评分,内容,时间
1,Zuschauerin,推荐,我总觉得这是一个真实的故事，因为他的懦弱，懦弱得真实。,2007-03-12 18:11:47
2,隆咚锵,力荐,某一天我突然明白，他不能离开的不是那艘船，而是那片养育他的精神家园,2007-02-26 00:54:43
3,杜边生,力荐,如果我把吉他练熟了，就可以不用买打火机啦,2007-11-17 03:00:33
4,杜扬Seatory,力荐,每个人的心里都有自己的一艘船 一个近乎偏执的小归宿 只是因为它让我们感到实实在在的安全 不致无枝可依。,2006-10-20 22:58:33
5,明珠一颗孙小美,力荐,最喜欢的电影，喜欢，不是之一，而是唯一,2005-09-01 22:36:02
6,boliang,还行,给大众看的艺术家电影，很多煽情与细述很不必要，但是很多人喜欢,2006-07-17 13:16:54
7,寂地,力荐,又是一定该看的，只在自己的世界里坚持自己的人．哪怕生命就这样消逝．只留下一点声音的碎片，１９００，也许我们都一样害怕脚踏实地的生活，害怕乌烟瘴气的世界．,2006-01-03 16:34:09
8,眠去,力荐,我就爱他说，fuck the regulations!!,2008-12-19 19:10:57
9,幕天席地,力荐,键盘有始有终，你确切知道 88 个键就在那儿，错不了。它并不是无限的，而你，才是无限的。你能在键盘上表现的音乐是无限的，我喜欢这样，我能轻松应对，而你现在让我走过跳板，走到城市里，等着我的是一个没有尽头的键盘，我又怎能在这样的键盘上弹奏呢？那是上帝的键盘啊！,2017-03-17 08:52:27
10,诸葛若见,力荐,每天睁眼，去面对这个世界都需要勇气。,2011-12-18 16:31:54
11,岁月如歌,力荐,当一个人习惯了孤独，那么让他融入人群等于杀死他,2015-09-25 18:25:49
12,夏小暖,力荐,很多年前看的时候怎么都不懂1900为什么不下船，今天下午重新再看了一遍，居然特别感同身受。其实，我也从来没有下过船。,2015-02-24 17:11:05
13,白日梦小姐,力荐,我想有些东西只是能在特定的环境下生长。当环境变了，其他的一切都会变。,2007-12-19 17:26:48
14,朝暮雪,推荐,生于汽笛哀鸣的烟雾，葬于钢铁悲歌的烈焰，弗吉尼亚号邮轮见证了一个从未被尘世记录的名字。 第一次放弃下船，他在舷梯中央折断追梦的脚步，任咸涩海风卷走唾手可得的财富与盛名。第二次放弃下船，他拒绝命运的赦免，让灼热火焰吞噬血肉之躯。 当世人把音乐锻造成竞技场的刀剑，琴键间翻涌的浪涛早已淹没世俗的评判标准； 当投机者企图将他的才华锻造成金币，他宁愿折断音符也不让音乐沦为欲望的囚徒。 在无限延伸的钢铁森林里，他选择固守有限的琴键——唯有在方寸之间，才能弹奏出真正的永恒。 当邮轮化作废墟沉入海底，他终于拥抱了永恒的宁静。生于海，葬于海，他用八十八个琴键丈量出生命的辽阔。 人可以离开甲板，却永远走不出心中的汪洋。在那片蔚蓝深处，有钢琴在歌唱，有月光在流淌，还有未曾拆封的情书在时光里轻轻摇晃......,2012-08-07 15:43:51
15,#天籁💤#⛓️,力荐,时空三部曲之2. 孤独的最高境界是繁华，是人类精神美丽的原因。许多人觉得斗琴那场戏是高潮也是全片最出彩部分，我却不以为意，我喜欢暴风雨中孤独的自娱自乐的waltz，我喜欢他第一次看到窗口心仪姑娘时手指下微妙的变调，我喜欢他挣扎久久依然选择依恋始终没有下这艘船。（重映，陪我妈二刷，突然觉得这并不像一个legend，因为1900的怯懦如此真实）后来我终于知道我为什么这么喜欢1900，他也是个INFJ啊,2012-05-25 17:46:56
