序号,评论者,评分,内容,时间
1,石墙,推荐,结婚快10年互相之间还有这么多话可讲，还有性生活，这他妈不是真爱是什么？,2017-03-22 03:15:10
2,Obtson,推荐,作为Before的系列路，我终于在中年危机这里转了粉。Sunrise太甜，Sunset偏酸，只有Midnight酸甜苦辣都入了味。数度被台词戳中，我不得不一再提醒自己：那些只是台词，它们不是真的。,2014-01-09 18:41:34
3,小捌,力荐,十八年后他们变成了相遇那天火车上喋喋不休争吵摔门的德国夫妇,2013-06-01 12:20:10
4,影志,力荐,“我虽努力，却难于去亲近自己心爱的人”经历了平淡、争吵、否定、相濡以沫所有最真实的感情状态，18年过后，最难的是仍对彼此保有激情。上一次看到这么纯粹的爱情电影，还是九年前。伊桑朱莉理查请你们9年后准时回来，哪怕拍不动了、聊不起了、原地静坐90分钟，也好啊。期待2022年的第四部。,2013-07-17 00:10:27
5,远子,力荐,为了看第三部，特意重温了前两部。还把《恋人絮语》找出来读了下。期待第四部Before Death（爱在棺材盒盖时）……,2014-05-03 14:19:54
6,桃桃林林,力荐,虽然之前的争吵真实得让人糟心，但结尾逐渐拉远的镜头仍让人感动。前两部的浪漫与激情都变成了书里的故事，这一部则完全生活下来。各种鸡毛蒜皮的琐事只是一个假设，关于如何让爱延续一生。生活中总会有这样那样的矛盾，人也会变老（比如半裸的朱莉·德尔佩却很难让你觉得性感）问题是我们如何挨过去。,2013-07-17 20:55:51
7,deb,力荐,"""We appear and we disappear, and we're important to some, but we're just passing through. """,2013-05-27 08:41:31
8,张熊熊,力荐,飞一般的超越，硬生生的被朱莉的嘴炮给弄哭了。。那些随口就能背诵莎士比亚台词的人们是多么的可恶啊！那些吃个下午茶都在谈哲学谈人生的人们是多么可憎啊！那些连夫妻吵架都引经据典的男女是多么可怕啊！对彼此来说我们多么重要，可最终还是过客，我失去你，不是以死亡为界，而是再一次。。再一次。。,2013-07-24 15:36:01
9,奶奶的熊,推荐,所以说想要长久地在一起，必须是有一方一直不厌烦地陪着做戏。,2013-08-14 16:38:23
10,眠去,力荐,浪漫是浪漫，生活是生活。爱 是爱。这是三件事。它们相互不矛盾，不对立，它们只是，很难统筹兼得。（看到有恋人在我这条微薄里留言给另一半：“想在你拥有我的日子里，给你一个三者并包的人生。”默默地说，祝福你们！）,2013-07-13 22:21:15
11,亵渎电影,力荐,他们的爱情一直让我想到哈利对莎莉最后的表白，“如果你知道自己想和谁一起度过余生，你会希望余生开始得越早越好。”十八年，从相遇相爱到这一部中被生活历练过的爱，柴米油盐和时间没有磨平爱情，反而让爱变成了一种习惯，太了解彼此，于是越来越难戒掉。期待九年后的续集了！★★★★★,2013-07-14 01:11:23
12,同志亦凡人中文站,力荐,“他们竟然____了”模式开启。从爱情的偶然到爱情的实然，浪漫也终于被相处的实用性取代。“就像日出日落，我们出现，我们消失，可最终只是经过。”那些琐碎的争吵怨念放在时间的河里似乎也就不算什么了。他最后向她朗读了一封40年后的来信——原来前18年还只是序曲，我流泪了...,2013-07-14 09:30:46
13,根,还行,为什么要结婚为什么要生小孩为什么要毁掉自己的生活,2017-07-10 23:22:19
14,frozenmoon,力荐,第一部时还愿意有更多的转换场景，更多的配乐，更多的更像电影的呈现方式。到此时，电影本身就是生活本身。这是导演的野心，也是自信。交谈、争吵与和好，争论与妥协。其实，他们还是18年前那一对年轻的男女。抓住人心的不是电影，永远都是生活本身。,2013-12-25 21:19:59
15,icebloom,力荐,黎明和黄昏后最自然最真实的承接。年轻时对爱情，社会以及人生的观点和展望被中年后那些围绕着家庭，婚姻以及职业展开的争吵和不满所替代。即便如此，依旧是妙语连珠，吐不完的激情和浪漫。若不是当初的深情，怎会有今夜的碰撞？片尾那封来自未来的信设计得太美妙了。让我们9年后再相见吧。,2013-06-09 11:42:15
