序号,评论者,评分,内容,时间
1,根,推荐,我觉得一个更可能的故事是：同一列火车上长相平庸的男女，也许真的能聊得非常非常投契，他们看过一样的书，喜欢同一部电影，讲的笑话能让对方哈哈大笑，甚至能理解彼此的某些小怪癖。但他们的面目是如此模糊啊，两个人的目光都没有在对方的身上停留过，下车的时候，大家也就这样擦过肩去了。,2016-04-15 22:57:10
2,大头绿豆,力荐,两个人在试听间里听爱情歌曲的那一段，局促的空间里，想看对方，又有些矜持，目光刚一接触就赶紧离开，那么一段长长的时间，很好。餐厅里互打电话。对话总是很聪明。“很多人结婚的理由比这还少。”,2006-09-23 14:47:17
3,ふふちゃん,力荐,当年抱着打不开字幕的盗版碟一句一句听写下来台词，一遍一遍读得爱不释手以至烂熟于心，然后我裸考雅思就7分了。。。,2012-07-05 08:05:08
4,眠去,力荐,你之前提到过以后几年的光景，一对夫妻会开始厌恶对方，对彼此的一举一动都了如指掌因此而感到厌烦，我想我会有相反的发展，我对一个人越是了解就越是能真正的去爱他，他会梳某种头发，他会穿哪件T恤，他在某种场合一定会讲的故事，我相信那会是我爱一个人最真实的境界。,2008-02-08 22:11:48
5,暖鱼,力荐,全是对白的100分钟，能让你一点都不觉得沉闷，还泛起很多心思。当然是好片啦。,2008-03-01 00:35:37
6,进宝,无评分,「1989年，29岁的导演在费城与20岁的Amy相遇。两人渡过浪漫一夜，聊艺术、电影、科学。这段经历促成Before Sunrise，导演一直以为Amy会看到这部电影。可惜Amy早在1994年就因车祸去世，导演三年前才知道这个消息。终究是错过了」,2013-06-04 01:46:35
7,桃桃林林,力荐,一天的时限和异地两个因素得以让两人更无保留的展示和欣赏彼此的优点，而忽视彼此的缺点。才会有这么一场新鲜的，完全付出的浪漫故事。,2010-06-06 16:19:08
8,苏比,力荐,难得几乎全部是对白的影片让人看的这么过瘾！,2006-10-26 19:42:07
9,ζωήιδ,力荐,话唠爱情经典版本,2008-05-09 16:13:47
10,朝暮雪,推荐,这要是在中国，还没开始就结束了，因为火车上根本没有空位。,2013-08-20 00:25:03
11,Soul老师,很差,超闷的泡妞对话,2009-01-03 00:28:42
12,影志,力荐,"（第二部台词）""从某种意义上来说，我所有的浪漫都在一夜之间消耗光了。我将永远不可能再有那种感觉了，就好像，那一夜不知道怎么引发了我的全部感情，我把这些感情都向你倾诉出来，而你却把它们都从我身边带走了…"" 这个夜晚，就是一生。“我彻底了解一个人时，我才会真正喜欢他”",2005-07-22 00:51:05
13,海心,力荐,如此深爱，唯恐对方不爱自己，才在最后一刻说出，不希望就此分开永不再见。其实，我们所做的每一件事，都是为了让自己更加被爱，不是嘛？,2008-10-22 22:38:53
14,susu/苏酱,力荐,看了以后，发现爱情的无辜。发现感情的突然。,2006-01-17 12:40:09
15,易老邪,还行,三星，最多三星半，实在不能给的更高了。100多分钟全靠有一搭没一搭的对话撑起来。断断续续地看完，没有令人讨厌的地方，但也实在乏善可陈，没有惊喜，没有触动。故事过于简单且没有展开，看了前10分钟就可以直接跳到结尾。如果爱在日落黄昏后也停留在同一水准的话，就没有兴趣再看了。,2011-02-14 21:22:50
