序号,评论者,评分,内容,时间
1,猫猫,推荐,其实我觉得。。。这片是一对gay couple养孩子的故事。。。,2012-03-30 16:55:47
2,豆友4348573,推荐,kitty长得有点像姜文~,2011-02-12 12:15:17
3,战国客,力荐,"简直就是最爱啊！编剧太可爱了,居然能想到用孩子的哭声和笑声作为电力能源。什么叫创意?这就叫创意~~",2007-06-24 10:37:28
4,影志,力荐,"""不要给它起名字，起了名字就有感情了""，不管是什么物种，它们的情感在皮克斯手笔下永远都是那么细腻，看到毛怪对小阿布告别时说：“Go ahead, Go grow up...” 眼珠各种打滚。《WALL·E》之外最爱的一部Pixar动画长片。We scare, because we care.",2006-01-08 05:01:51
5,亚比煞,推荐,和女儿一起看的，她比阿布还要可爱。,2017-03-16 20:39:48
6,亵渎电影,推荐,买了张蓝光碟，再次重看，画质优秀了，似乎离怪物们更近了，原来毛怪10年前的毛发就这么逼真了。再次感叹皮克斯的创意和想象力，最棒的地方也就是这个创意了，皮克斯的动画片过程可能都很相似，唯独创意个个都很独特。★★★★,2012-06-16 01:20:53
7,泪小鱼|念。,力荐,那一声KITTY，软了我的眼泪。,2007-02-06 12:03:45
8,godzilla,推荐,在怪兽的世界，有一家最大的电力公司，依靠吓唬甜睡的宝宝，取得孩子的惊叫声做成发电的能量。惊叹于他们天马行空的想像能力。,2018-03-20 06:51:57
9,伍德与夏洛蒂,还行,口碑巨好但我一直都特无感的一部。。。。。。可能是因为我特烦小孩吧。。。看到片子里那个孩子一直闹闹闹，我都快疯了。。。这里面最喜欢的就是布西密配的兰道~~~~~~~大眼怪也萌死了~不过放在2001年确实不错~~~,2013-06-26 17:20:45
10,理想多钱一斤啊,力荐,好欢乐〜只是，麦克他俩发达了之后难道不应该回去探望感谢下雪人兄么？毕竟人家在他们被放逐的时候慷慨接待过，他俩也还摔烂了人家的雪橇，苟富贵，勿相忘啊。。。,2013-07-14 08:21:16
11,汝就做吾的犬吧,还行,片子本身很平庸，而且大毛怪这种只顾自己当好人的性格很让我觉得讨厌，那个小女孩也很烦，反派也不够强力，不过大眼怪这个角色倒是很有意思，另外CDA的No.1婆婆也很不错…剧情方面，开头电力公司到处去吓小朋友的故事很有意思，中段二怪照看小孩比较索然无味，最后的开门战还算精彩，3-4星间给个4星吧,2013-09-01 20:28:05
12,寂地,力荐,"超级喜欢,看了三次.也许我有时候不想要那么多复杂的东西.这些简单美好的就可以了.",2006-01-02 12:11:44
13,小耳朵图吗,推荐,因为关心才吓人 ~好萌的怪物们 喜欢死了啊,2010-01-08 23:29:59
14,Kaito,力荐,您的尖叫就是俺的动力，收集能量的任意门！片尾的伪拍摄片花很有成龙喜剧的style。（|人：妖怪啊！|妖怪：人啊！|——摘自《东成西就》）,2006-08-02 18:27:08
15,流空破刃,推荐,皮克斯第四部长片，除了一炮而红的玩具总动员以及乘胜的二——以及成绩不佳的虫虫特工队之外的首个大收之作，阖家动画电影标本。,2011-01-25 20:29:25
