序号,评论者,评分,内容,时间
1,东北洪常秀,推荐,前面将家暴铺垫的那么深沉，不忍女儿重蹈覆辙甚至略微黑化，人物弧线很清晰，就是这样一个让人心碎的伟大女性，最后只用一张自己的选票来抵消她日夜经历的苦厄的生活，我实在难以接受，这对她来说，是一种塌方式的烂尾啊。好比我每天都要被电击1000下，最后给我的解决方案是给我换个木头笼子……,2024-03-27 00:03:39
2,子戈,推荐,结尾太巧了，几乎倒转了前面所有叙事。把一场疑似的为爱私奔，倒转成独立自主；把公公幽灵的阴魂不散，倒转成为垂死的父权制守灵；把反家暴的对于显性暴力的控诉，倒转成一种更系统性的抗争方案…… 所以本片没有降格为《我经过风暴》，没有沦为《消失的她》之类的复仇爽片，而是拍出了一位女性的非暴力的、且不以任何一个具体男性为靶子的、企图进行结构性改变的真正的觉醒。 细节设计也都很棒。比如以歌舞段落替换家暴场面，为“暴力煽情”降温；比如口红为谁涂抹？又为什么擦去？以及最终以抿口红的嘴形唱歌，都是叙事奏效的一部分。 “今天我和所有人一起唱歌，因为我相信，参与就是自由。除了人人平等这个老观念，我没有保护自己的盾牌。”,2024-08-12 09:59:39
3,纯粹逃亡,力荐,要读书不要婚纱，要投票不要私奔。,2024-12-28 04:11:21
4,CUBY,力荐,我收到选票比收到情书还激动，我像情书一样攥紧选票，我穿上新裙涂上口红，我蓄谋已久昂首奔跑，但这次我不为爱情而奔跑，我为了自由为了权益奔赴明天。因为我知道情书曾让我身陷泥沼，只有选票争取来的权益才牢靠。,2024-03-13 00:15:47
5,Jonathan,推荐,意大利影后的导演处女作，成为了2023年意大利全国票房冠军，也是意大利有史以来票房top9的电影。黑白画质的上世纪四十年代的罗马，聚焦一个底层妇女的日常，家暴的丈夫、苛刻的公共、不听话的孩子、酸葡萄的邻居以及暧昧的美国兵，用意大利式的喜剧来表达生活的苦闷和悲伤，最后的结尾出乎意料，“我们像情书一样紧攥着我们的选票”。那一年意大利女性首次有了投票的权力，这部看似生活气质的片子内核其实是女性意识的崛起，这比起靠减肥取得成功的那种女性题材，高级太多了。（我没有映射）,2024-03-11 22:25:40
6,Fleurs.哼哼,推荐,起初，我以为是一封故乡的召唤，接着我以为是一章旧梦的约定，后来我以为是一张远离的通行，原来的原来是一张自由的情书 沉默和逃避，对立和撕扯解决不了任何，只有反抗才有明天,2024-03-24 22:08:32
7,圆首的秘书,还行,这个片子的感觉就是自己给自己绊倒了，为了藏一个事情，你就不能提前解释它甚至也不能暗示它，于是私人和公共性之间就形成了极大程度的断裂，而且从本质上说，国体公投和父权制之间也并非充分必要，投下国王并不会天然地实现真正的进步，该在的还都在，没宏大到点儿上。,2024-03-26 23:36:07
8,momo,力荐,只有女儿才能一眼看到母亲,2025-01-25 23:50:45
9,张大嘴,力荐,她没能奔赴由另一个男人决定的生活，但是还有紧紧握着的明天,2024-03-16 02:47:45
10,肆空舟,力荐,我以为她是要逃跑，没想到她是去战斗！,2024-08-13 18:20:43
11,Lalliem,力荐,知道为啥证件掉了么？因为女装口袋普遍设计太浅了，裙子基本没有口袋呢,2025-03-08 22:09:30
12,邢育森,推荐,你是否也被气得肝疼？是否也在第一百遍质问她为什么不逃走？影片就在回答这一问题。为什么要逃走？为什么要把世界让给你所鄙视你所恶心的那些人呢？逃走无法彻底改变现状，就要正面迎接上去。争夺回属于你的权利，你的世界。影片直到最后也没有让观众爽到，但它确实舍弃了一时之爽，而转身为整个群体擦掉口红。,2024-09-20 05:54:56
13,博纳萧,力荐,原来家暴只是权力机关的隐喻。所以结尾不会是一场私奔。,2024-02-29 16:01:59
14,blueeee,力荐,含着眼泪看看完的 喜欢自己剪裁的斑点上衣 喜欢把婚纱钱用作读书钱 更喜欢那封一直被以为是情书的选票 从一个男人到另一个男人从来都不是她的解放之路 女性的解放不是简单逃离某片土地就可以实现的 女主跑过修车铺时毫不停留的身姿是朝向自己目标的决心与勇气 “不愿过你那样的生活”的女儿是母亲的勇气和底气 她想让自己孩子知道 “也可以不过这样的生活” 本该享受革命解放成果的女性到底是被谁/什么背叛了？,2024-03-27 15:12:00
15,狂犬吠墓,力荐,真正高级的女性电影 以轻松幽默的方式来呈现苦难的生活 最后我们都以为她会跟随爱人私奔 哪知道呀 真正的自由从来都不是逃离魔窟 而是为自己选择明天 因为还有明天！“我们像情书一样紧攥着我们的选票”,2024-03-23 15:05:51
