序号,评论者,评分,内容,时间
1,Q。,力荐,“我们会来这里，不是来吵架的。我们肩负着重责大任。我一直觉得这就是民主社会的优点。我们收到信，被通知要来这里，决定一个跟我们素昧平生的人到底有没有罪，不论做出什么样的判决，我们都拿不到好处，也没有损失，那就是我们的国家能这么强大的原因。”精采！剧本、导演、演员个个出色★★★★★,2011-07-18 02:03:48
2,一湄,力荐,偏见，合理的怀疑。任何时候都要保持怀疑的能力。最后，当意见终于统一，每个人默默地穿上外套，离开，桌子上是刚刚一个半小时内发生的巨大震荡留下的痕迹，烟灰缸，纸团，凌乱的纸张，笔，还有那把刀。经过这些震荡后的十二个男人，不管之前是多么的抱着偏见不放，此刻都闪着光。这是人类进步的光芒。,2010-11-07 01:12:20
3,NullPointer,力荐,投票不管用，意见领袖也没用，你得让每个人都说个够。然后明智的共识才会产生。,2013-07-18 01:49:47
4,kissdemon,力荐,知道这是一部牛片，只是没想到居然这么牛。,2010-04-17 18:42:19
5,根,力荐,看着五十年代的饮水机电风扇和豪华厕所只想感叹“万恶的资本主义”！,2017-04-01 22:32:00
6,solate,力荐,罗生门，只有阐释，没有真相,2009-09-19 11:49:45
7,蛮爷,还行,这就叫典型的剧情片,2009-02-10 21:46:19
8,süden,推荐,情节展开的不错，但是戴维斯主张的部分都只是模棱两可的推测，实际上挨个求证这些东西之后，孩子有可能是凶手，也有可能不是。只是控方的初期工作没有做好，辩方的交叉质询没有做好，案子应该重新调查，而不是简单的判决无罪。 看到有公众号截屏引用这个十一年前短评做庸俗群众代表我很荣幸。 权利机关的失职是一回事，合理质疑没有毛病，但结局判决无罪是有毛病的。文艺青年批评我追求真相庸俗，只有追求概念正义才高贵。可是我认为，法律和人权，都不应该成为知识分子自恋的工具，无论概念有多好，只要结果不能实现对被害人的公平公正，就不是完美的应用。其实法律上，陪审员可以利用分歧制度使案件失审而不是匆匆结案，可以保留补充侦查择日再审的机会。现实的程序正义是互相牵制互为补充的各种条款制度，而不是单一概念无限运用,2008-12-31 18:37:11
9,亚比煞,力荐,人是说谎者，人是连自己也会欺骗的说谎者。因为冷漠，成见，因为麻木，可笑的自尊，或者甚至不需要任何理由的去坚持一个谎言。一个没有理智的社会，往往同时也是一个没有感情的社会。强烈推荐，精采绝伦。,2010-05-29 22:24:31
10,艾小柯,力荐,精湛的表演，恰到好处的对话与矛盾设计。,2006-06-16 01:24:39
11,狷介有乌青,力荐,美国之所以能够标榜民主，正是因为这种陪审团制度所映射出来的倾听每一个声音，尊重每一个个体。提出你的“合理怀疑”，大家来讨论，来表决，来投票。但是，并不是每一个陪审团里都有这样一个8号陪审员，而偏见永远存在,2012-08-19 01:17:52
12,鱼丸粗面,力荐,民主、人性、理智、原则。合理怀疑。,2007-04-18 20:09:08
13,bornfreeyolo,推荐,法学狗看了真的深有体会，什么是民主什么是正义，一环扣一环，你心中会有自己的答案。,2017-03-25 23:51:47
14,省登宇,推荐,这就是美国强大的原因。美国爱国教育片，建议本朝以二会为背景拍一个，意义深远。,2010-11-09 09:27:49
15,jiyun,力荐,一个人在与11个人持对立观点的情况下如何一一说服众人并反败为胜！,2009-09-07 09:42:22
