序号,评论者,评分,内容,时间
1,海棠,力荐,语言匮乏。就想搬个板凳坐电影院门口跟行人说：来嘛~,2012-11-22 13:54:42
2,fish哥,力荐,【狐獴】，艺名丁满，出道时因自身面部表情傻不被业内看好，一直无名，早期作品有《狐獴大宅门》、《狐獴国度》。94年因参演《狮子王》名声大噪，后与疣猪彭彭发行单曲《哈库拉·马塔塔》，并出演电视剧《彭彭丁满历险记》，全球热播。近期，它又在《少年派的奇幻漂流》有着出色表演被更多观众熟知。,2012-11-24 01:20:47
3,psycho DC,力荐,整座岛上都是丁满！！！,2012-11-22 03:30:54
4,柏林苍穹下,力荐,“我心里有猛虎，在细嗅着蔷薇，审视我的心灵吧，亲爱的朋友，你应战栗，因为那里才是你本来的面目。”——西格夫里·萨松,2012-11-23 00:06:34
5,Run Girl Run,力荐,「我的父母 我的兄弟 理查帕克 最後都離我而去了 到頭來我相信人生就是不斷地放下 然而痛心的是 我都沒能好好的與他們道別」 All of life is an act of letting go but what hurts the most is not taking a moment to say goodbye. 李安今天到達現場　驚喜至極,2012-11-10 23:37:06
6,Obtson,推荐,深邃阔海，浩缈星空，绝境谕旨接踵而来，漩流深处响起弥撒之音。李安从来都不会纵情，他只是个温柔的人，腼腆着讲述内心的哲学。,2012-11-22 05:13:45
7,绊倒大象,力荐,李安的片子越来越有得道升仙的感觉。。。把奇幻的世界也拍的太美了/见证上帝的说辞是真是让人羡慕有信仰真好/男主角π说人生虽然要放开一些事物，但是放开的时候还是要好好的道别呀。然后我就哭了。。。,2012-11-11 00:00:00
8,叶子阿姨,力荐,我以为它会回头，但它只是朝着森林深处望去，然后永远消失了。也许父亲说得对，它根本没有把我当成朋友，但我非常确定，我在它眼中看到的，绝对不只是我自己目光投射的倒影。它就那么头也不回的走了，但在我内心深处，它永远与我同在。,2012-11-22 13:07:58
9,米粒,力荐,五星献给自己看到的最好的3D电影。李安自己也说，拍这电影是不可能完成的任务，但他自己辛苦努力四年终究做到了。第一次如此感受到3D是一部电影不可分割的一部分，以及变换的画幅比例、层层交替的剪辑，一切都是为了故事本身。故事从冒险到有些奇幻，PI其实没有很多内心表达的镜头，但我可以感受到它,2012-09-29 10:55:21
10,白发生,力荐,每个人内心深处都渴望美好的事物，却总是无力改变现实的残酷，唯有调整自身的态度，方能为生活寻得一条出路。派将穿透漫天乌云的一线曙光视为神迹，我们又何尝不是因为对光明的憧憬而找到前行的勇气。人生就是不断放下的过程，终有一天能够坦然面对生命中那些遗憾的如影随形。,2012-11-22 11:25:03
11,花花,力荐,在纽约电影节开幕上看了首映，唯一的感觉就是画面真的太！屌￼！了！！！！情节非常紧凑，高潮叠起，3D的效果也不是盖的！！！再说一遍，真的太屌了！！！,2012-09-29 11:20:29
12,tintin76,力荐,震撼人心的镜头不少，随便数几个：镜面海、水母夜、飞鱼来袭……3D效果最强的场景之一是奄奄一息的老虎躺在少年腿上的那个夜里，整个影院就像在滴雨，我真的有抬头看是否是电影院天花板漏水了……,2012-10-21 06:53:48
13,影志,力荐,每个人心中都有一个瑰丽壮观、无人能及的冒险之旅。李安用最豪华的视效和最细挚的情感打造了2012年海上漂流版的《荒野生存》，看完电影，我宁愿相信它是一场梦，长醉不醒。【人生到头来就是不停地放下，可最痛心的是，我都没能跟他好好道别……】,2012-11-22 14:02:03
14,帆影绰绰,力荐,我隐约中感觉，老虎没有回头是我对这片子最大的认可；第二个故事被讲述后，这片子到达了另一个高度。人生是在不断放下，而我们唯一能做的就是妥善告别。,2012-11-22 20:14:00
15,snoopynirvana,力荐,汗颜吧，所有华语导演们。,2012-11-22 16:24:56
