序号,评论者,评分,内容,时间
1,同志亦凡人中文站,推荐,根据真人真事改编，讲述印度一块女子摔跤金牌的诞生。剧情热血逗乐，竞技惊心动魄，挑不出什么毛病的宝莱坞电影，父女情尽在不言中。阿米尔·汗太敬业了，为了一闪而过的几秒就把自己的身材从肥胖练成魔鬼，好演员都是用生命在演戏啊～,2016-12-23 17:50:46
2,火火,还行,在印度看得169分钟，一部处处衬着男权和父权的女性电影，女儿没有任何选择权，被父亲残暴地教育成为世界冠军，这个冠军的“正确“结果就意味着父亲教育的正确了。意外这部电影宣传期在国内口碑这么好，大家去看完整版吧认知会反转的,2017-01-04 23:23:13
3,Tilda Li,推荐,豆瓣文青们可能已经成功被白左的西方政治正确洗脑了：不放在具体语境下，以西方女权衡量一切本来就是一种偏见和武断。在整体状况还不如中国的印度，本片已经适当地展现了一种进步的女性生活方式，即便在父权的引导之下。让符号化的解读蒙蔽影片传达的真情实感，令人感到可悲。,2017-01-18 00:46:54
4,咖啡只喝速溶,推荐,这片也能被女权主义者黑，我也真是无语了。黑之前先去了解下印度女性的社会地位吧。这明明是在倡导女权才对。猪队友太多了，心疼阿米尔汗。,2017-04-30 00:46:29
5,有点迷人,力荐,阿米尔一人饰演男主角19、29、55岁三个人生段。他首先完成了19岁的戏，然后疯狂增肥，一个月时间变成了体重194斤的55胖大爷，拍完老年戏后，又用5个月的时间疯狂减肥，回去拍29的戏！所以：为什么要这么折腾自己？直接拍完29再拍55不就好了？阿米尔说：那样我就没有动力瘦回去了！,2017-01-04 21:54:29
6,JJ社畜版,力荐,关于本片价值观－不看社会背景就评判三观就是耍流氓。在印度的社会状况下，女性是没有自由选择职业的氛围的，先破才能立。就像片中父亲对女儿说的－你不是在为你一个人战斗，你要让千千万万的女性看到女生并不是只能相夫教子。最后，这场斗争的意义早已超脱出父亲一己的梦想，升华了呀。,2017-04-16 17:24:12
7,影志,还行,不聊三观，这就是一部通俗的励志片，千万别以为这是今年的《三傻》。,2017-01-08 15:41:30
8,仰望星空の派,力荐,这么好的一部电影。。弄得这踏马什么破译名。。听起来像儿童片似的。。,2016-12-24 07:02:54
9,Mona Lishark,力荐,好看死了。拜托大家认真看完电影再做评论。爸爸有约定一年为期，不行就不勉强。吉塔在赢得了第一场摔跤比赛之后，也主动请爸爸带自己参赛。她们已经自己选择了自己的道路，被父母逼着选了专业还怂着不敢转型的朋友，你跟人家根本没有半点共鸣的好吧。另外，脱离印度实际环境谈女不女权根本没有意义。,2017-04-11 14:21:49
10,柯里昂,推荐,“不是技术老了，是爸爸老了”，父女摔跤那段确实催泪，说是近几年最好的印度片也不为过。不过教练和父亲那条线挺没说服力的，剧情冗长也是印度本土电影的通病，不接近三小时都不叫电影。以及，整个华语影坛都很难找出一个像阿米尔·汗这样敬业的演员。最后，温室里的花朵都会给本片打低分，不信你看。,2017-04-19 13:07:56
11,米粒,还行,励志和煽情都拍得特别使劲，甚至有点过头了，一到稍微有点要起情绪的时候就变成MV。感觉我们国家可以照葫芦画瓢拍很多这样的啊！很套公式的，不难拍。有很多鼓励女性的鸡汤话，实际还是个男权社会的毒瘤产物啦，从头到尾都在强调父亲的梦想，两个女儿自己的态度创作者觉得并不是重点吧,2017-01-03 13:20:42
12,岛上的夏奈,推荐,觉得拍得很好，在评论区讨论父权是没有意义的，因为这不是教育片，是一部电影，如果Aamir Khan演的是一个专制的父亲，那么让你感到厌恶是因为他演得好。讨论电影价值观正不正确很无趣，电影只是在讲故事，谁规定主角一定要价值观正确，《电锯惊魂》的杀人狂价值观正确吗？,2017-05-05 17:23:09
13,caj,力荐,就凭电影，谁也没资格叫人家阿x,2016-12-31 18:07:42
14,木卫二,推荐,与眺望好莱坞望洋兴叹不同，这个印度电影，大概是中国电影人觉得自己应该可以能够拍出来的。但很遗憾，他们没有。最难得的可能是演员（尤其是女儿），因为也有不少华人影星试过弹簧变化的，但大多就是胡须拉渣讲口方言忧郁深沉而已，真正愿意为一部电影付出的，太少了。俗套不可怕，俗套最可靠。,2017-05-31 01:53:26
15,豆丁,力荐,印度排名第一的电影，全球口碑已炸裂,2016-12-31 11:44:40
