序号,评论者,评分,内容,时间
1,贝塔先生,力荐,我们目击的事实，往往只是浮出水面的冰凌，冰山下面的巨大事实，更排山倒海穿透视听。 我们直面的人生舞台，也许只是化蝶幻影，层层垂帘般幕后的故事，更震撼世道人心。,2013-04-18 21:09:15
2,卫斯理,力荐,里面有太多不现实的地方，故事的结局却又那么的现实。童话般的影片，让我大半夜看的哭到抽搐了。,2013-10-22 02:45:15
3,麦,力荐,韩片一定要这样吗！！！哭肿了都,2013-05-15 01:11:09
4,花衬衫,力荐,对亲情，友情之类的无法抵抗，影片后面女儿和爸爸在监狱门口分别那里哭得不能自已。,2018-02-08 19:09:33
5,西楼尘,较差,同样经历丧子之痛，厅长选择将仇恨嫁祸，警长愿意为真相平反。只有同样经历过无边黑暗的人，才有资格说，我理解你。那个装着女儿的推车能送到囚房，那个载着父女的气球飞不过现实。在累牍卷宗背后，多少沉冤得不到昭雪，多少疏漏得不到匡扶，多少误会得不到冰释，多少人命运就因为一个拐点，走向殊途。,2018-12-28 21:14:31
6,(๑⁼̴̀д⁼̴́๑),力荐,他们甚至不惜冒险将艺胜带入牢房与父亲相会。 黑暗冰冷的监牢内，7号牢房阳光满满,2017-08-23 23:11:49
7,麻绳,推荐,看这么虐心的电影我都没哭，可能真的没什么电影可以让我哭了。如果想挥泪解毒的，可以尝试一下，十有八九会哭个稀里哗啦的。电影不乏刻意之处，但胡椒芥末用量太足，不中招也难，中国要能拍出这种杀伤力的催泪弹来，票房十亿起。,2013-04-22 00:33:37
8,Stark实习生,力荐,热气球那里真的希望父女俩就这样远走高飞吧，可是现实就是这么残酷又不讲道理。亲情真的是除动物外我最大的泪点。,2018-05-09 09:10:12
9,幻影刺客,很差,弱智爸爸入狱理由十分牵强，剧情更牵强，为了让人流泪而拍的片子，可惜我不会买账。,2015-12-25 19:16:45
10,桃桃林林,推荐,又一颗韩式催泪弹，亲情总是泪点，让你无法躲开。影片套用的是《我是山姆》那样的人物关系，而在情节上则更有戏剧性。冤案加亲情的双重催泪保障。监狱里的温情更感人是因为，相比善人做好事，人们更喜欢浪子回头，恶人行善的故事。无论我们怎么吐槽韩式催泪片的套路，但是真的很有效，也确实很感人。,2013-04-20 10:18:48
11,刘康康,力荐,老说韩国电影人黑政府，其实我觉得一点都没黑，反而是在安抚民众的历史伤痛，从而实现诗意化悲惨的历史记忆，这才是帮了政府大忙呢。女主角穿越到过去的法庭上抱住父亲的头，以及最后父女两人乘着热气球离开监狱，都充满了魔幻和浪漫的动人色彩，是我最喜欢的两场戏。,2014-11-05 12:29:39
12,牵不到的爱,力荐,影片中有几部电影的影子 但又是独特的一部电影 亲情令人感动,2017-08-24 07:42:49
13,偏要勉强,力荐,很棒的故事，感人催泪，韩国电影擅长打此类温情亲情牌，父爱如山，小女孩很可爱。,2018-05-08 13:23:46
14,影志,还行,《我是山姆》的《美丽人生》,2013-10-19 16:24:24
15,白发生,推荐,电影本身还不错，但分数严重虚高。从外壳到内核依然是韩式煽情大餐不变的套路，然而有趣之处在于，尽管影片始终在讲述一个完全不切实际的故事，但其中很多地方却又让人感觉无比现实。,2013-09-10 13:58:55
