序号,评论者,评分,内容,时间
1,周鱼,力荐,你可以连看5部烂片 然后忘掉他们 或者用同样的时间 把《记忆碎片》看上5遍 然后爱上它,2010-05-24 22:10:19
2,。,力荐,那个不到半秒的画面。。。另外请问一下楼上那个“短”评是怎么做到的！！？,2009-09-29 14:32:33
3,即兴表演艺术家,推荐,虽然知道多看几遍有可能会看懂，但我觉得应该把这个时间献给更多的电影。,2008-06-01 19:02:04
4,Lan~die,力荐,导演用一种前无古人的倒序方式营造出“支离破碎”氛围，让观众深刻体验到Lenny破碎的生活及内在，我们如Lenny般扮成侦探，在电影里寻找着所谓的真实。而那织在复杂结构中的情感更让人没有办法不被感动。“如果自欺才能使我快乐，我选择如此的活着。”我们要生存下去必须给自己一个理由，否则就会精神分裂。但那些我们坚持的东西可能只是自己假象中的虚幻。一觉醒来时看着天花板问问自己：我是谁，我为什么在这里。然后你开始回忆，当那些记忆的碎片一点一点拼凑起来，一个完整的可能也并不客观的现实呈现在眼前，你，是否惶恐？,2007-02-19 07:57:26
5,小豆子,推荐,"不错,一开始我还以为家里的DVD坏了,怎么倒着放的",2007-09-22 10:50:19
6,袁牧,力荐,神奇的剪辑让故事内容呈现出了光怪陆离的多种路径，在记忆的初期，只需要烧掉两张照片，多加一个注脚，命运就会像一俩失去了刹车的悍马一样在历史的胡同里横冲直撞，莱纳在片刻清醒时的自问自答讨论存在感，需要多看几遍才理解,2010-07-22 02:56:47
7,库索,推荐,这片看起来太累了。。。,2010-09-03 00:03:59
8,苏比,力荐,如果还没看过，那么现在最该做的是千万别看任何有关的评论，立刻飞奔到影碟店，买张带导演评论的D版，然后开始失忆之旅。,2006-01-16 12:15:17
9,握不住的灵魂,推荐,二十六个碎片，将后十三个碎片倒叙，以彩色片形式拍摄，前十三个正叙，分别加在十三个彩色情节中，并变为黑白片，以突出纪录片的风格。后十三个碎片每个碎片再被分成两半，并颠倒顺序，黑白片时而在两半之前，时而之中，时而之后。,2011-07-15 18:55:36
10,Sophie Z,推荐,看的时候一直在想有没有谁会做个自己剪辑的正序版本……,2013-07-10 07:07:20
11,△▲凉度▲△,力荐,用记忆来确定自己的身份，让自己相信世界仍然存在。 剪辑手法太诡异了，看的我也失忆了。浑身发抖,2008-12-28 17:19:21
12,暖鱼,力荐,在六月五日的前一天特意看这部电影的，想了解一个没有记忆的组织，是如何确认自我的，在开头的时候还真以为没有记忆也是能确认自我的，然随着电影延伸，最终仍旧证明一个没有记忆的组织是没有自我的。一个没有自我的组织，在这世界做什么呢？复仇，杀人？,2006-06-05 18:58:53
13,苏放,力荐,普通电影:0123456789 倒叙电影:9-012345678 记忆碎片:9A8B7C6D5E4F3G2H1I,2021-01-17 21:27:55
14,朝暮雪,推荐,第一个想出这种拍摄手法的人简直就是天才。,2012-08-18 01:04:37
15,粟熙,还行,有些故弄玄虚，其实我原本应该很喜欢这种结构，但不知为何这部让我不太感冒,2008-04-29 23:41:31
