序号,评论者,评分,内容,时间
1,PuNa,还行,如果说它想反映纳粹的残酷，那一点都不算残酷；如果它想反映主角的坚韧性命，那只能说他是运气好；反而我倒挺同情那个最后就他一命的德国人的。。。我想用ridiculous来形容，可以么？,2006-02-12 22:40:40
2,Zia,力荐,最刺痛的是那被直接丢出阳台的坐轮椅的老人,2009-12-23 21:56:24
3,台,还行,对于一部记录二战中的犹太人的电影来说，相比《辛德勒名单》它只能算是入门；对于一部钢琴题材音乐电影来说，它也没有《海上钢琴师》壮阔。,2007-04-06 23:10:44
4,今天小熊不吃糖,力荐,影片的结尾让整个故事的基调上升了几个层次，这并不是一部简单的反映二战反映犹太人与纳粹的影片。人性是很美的，当然，人生的际遇变幻各有轮回,2010-01-31 10:13:21
5,Doublebitch,力荐,“你为什么穿着德国人的衣服？”“因为冷”,2011-11-13 21:42:51
6,次非,力荐,你叫什么名字？ 斯皮尔曼。斯皮尔曼，一个好钢琴家的名字。,2008-10-25 23:31:09
7,路克,还行,其实并不太好看~,2006-06-11 22:12:17
8,youngman,力荐,谢谢上帝不用谢我，他让我们死里逃生，,2009-09-08 16:50:00
9,风向未来吹去,还行,莫非是我铁石心肠？没感觉,2008-06-24 21:34:15
10,影志,力荐,某种程度上可以媲美《辛德勒名单》,2005-12-28 01:21:42
11,A-sun*,力荐,那个耳鸣太震撼了。,2010-06-12 22:15:45
12,朝暮雪,推荐,波兰斯基凭借此片获得奥斯卡最佳导演，却因遭到通缉而没去领奖。生活不像电影，生活残酷多了。,2017-03-16 07:34:01
13,大島,力荐,男主的幸运值已经达到MAX，但是每一个经过二战活下来的犹太人应该都像男主一般幸运才可以。,2015-12-22 14:54:11
14,野次馬,力荐,好难过好难过。仿佛就连呼吸的功能的丧失了。 战争来时。任何人的意志都受到扭曲。毫无例外。 从拒绝佩戴袖章到拉着德国军官的裤子求情。 人就这样一步步在战争之中沦丧。 幸好还有音乐。还有艺术的伟大。伟大的艺术。,2007-12-12 14:55:19
15,Eudemonia,力荐,这片子，跟男主角那两抹气质超群的眉毛一样耐看！哈哈,2007-03-18 00:06:40
