序号,评论者,评分,内容,时间
1,张天师,力荐,真希望世界像它描述的那么美好,2006-11-06 10:42:26
2,superfei,力荐,从小看到现在，大概有50遍了吧。,2006-06-05 19:39:14
3,挽梦忆笙歌,推荐,雪绒花这首歌太熟悉了，玛利亚老师真的是一个与众不同的家教老师，她用她的爱她的音乐感染了上校一家，让原本枯燥无味的家变的活泼充满音乐和欢笑的家，真的是一部很经典的片子,2018-05-17 16:08:15
4,战国客,力荐,难以被超越的音乐剧经典~~,2009-03-13 23:21:57
5,赱馬觀♣,推荐,经典迟观，竟也分次完成。除三个小时确实太长，很重要的一点：这是一部优缺点非常突出的电影。优的部分如此之优。哆来咪雪绒花孤独的牧羊人，密集在60到90分钟时段。只要回想史上经典歌舞片留下过几首脍炙人口的歌曲？雨中曲第二首名曲叫什么？音乐之声仅用30分钟就奉献了足以同竞三甲的作品，足见伟大。可另方面，用以产生名曲的故事进程老实说有些乏味。反纳粹题材框束了某些情绪抒发是一方面。另外在角色层面上，上校的性格太硬太矜，普卢默高富帅却不够引人；玛利亚也只在与孩子相处歌唱时才显魅力（安德鲁斯的爱戏普通），俩人吸引动情的火花不够，加之竞争对手女侯爵被刻意处处下风，即使情路曲折，也无法让观众更多移情与期待。七小孩倒是展现了差异之趣，却局限在年龄和形态，性格或情感好恶上还是偏于单调——凭啥一定要“都”爱玛利亚？,2010-12-31 08:29:28
6,boks,推荐,需要温习,2005-08-22 15:53:52
7,白发生,力荐,温情四溢、沁人心脾的音乐电影，经典的一塌糊涂。,2012-02-25 14:15:20
8,影志,力荐,用音乐化解仇恨，让歌声串起美好。,2005-07-28 15:17:51
9,巴喆,力荐,里面的音乐剧已经载入教材，《哆唻咪》《孤独的牧羊人》《雪绒花》《音乐之声》等歌曲至今让我们耳熟能详。而更让我动容的，是隐藏在音乐背后的那博大而深沉的爱。最后特拉普带领他们逃到广袤而无限秀丽的阿尔比斯山脉，那是从专制走向了自由。9,2013-03-17 19:27:24
10,股神看不懂,力荐,还记得是音乐老师放给我们看的，真的好好看，真希望现实生活和剧里描写的一样和谐,2016-11-03 17:20:10
11,快乐人生,力荐,经典之作，其中反纳粹，追求自由，积极乐观的生活态度，至今仍打到人心，激励和鼓舞一代又一代的人。,2018-04-27 17:58:16
12,秋瞑,推荐,里面的音乐真好听，女主挺阳光的，小孩子也很可爱，经典音乐剧。,2018-02-13 01:56:18
13,翠蝶🌸羽生✨💫,推荐,我是先喜欢里面的一首歌才来看这个电影的。里面的歌舞不错，故事也挺正能量的，如果老师都用爱来教育培养孩子，那孩子们就太幸福了。,2018-04-29 10:53:22
14,波波维奇,推荐,经典音乐剧，剧里的世界很美好，喜欢《雪绒花》这首歌。,2018-05-17 16:24:54
15,Panda的影音,力荐,有悦耳的音乐相随，有动人的情感相伴；有政治但没有阴谋，有战争却并不残酷；不愧是一部极佳的音乐电影！——《音乐之声》上映50周年纪念日 2015.03.02 重温：在玛利亚的身上看到好些我自己的影子，喜爱大自然、喜爱音乐、带孩子们愉快地到处玩乐、教孩子们唱歌、……，这一遍的观影真是满满的享受呀！,2011-10-10 20:41:13
