序号,评论者,评分,内容,时间
1,小易甫,力荐,一年多以后，我将它从四星改为了五星，期间未曾多看一遍。,2009-02-21 13:03:14
2,林愈静,力荐,姜文的阳光灿烂的日子，杨德昌的牯岭街少年杀人事件，韩国的朋友都是模仿这部,2006-04-21 20:27:06
3,击节,力荐,他的一生，是关于几个出生入死的兄弟，和一个美轮美奂的姑娘,2007-09-05 19:46:36
4,维城乱马,力荐,有一种片子，伴随你走过热血沸腾的青春期，在成年后来看却又是另一番感受。在巴西，它叫《上帝之城》，在日本，它叫《大佬》，在韩国，它叫《朋友》，在香港，它叫《古惑仔》，在台湾，它叫《牯岭街少年杀人事件》，在大陆，它叫《阳光灿烂的日子》，最早的在美国，叫《 Once Upon a Time in America》。,2013-07-13 22:12:39
5,罗弘霉素,力荐,少年子弟江湖老，红粉佳人两鬓斑,2012-06-10 17:05:07
6,Q。,力荐,以前看的时候并不能完全理解这部电影，电影里太多的内容让自己并不能一下子就可以消化得了。重看这部近四个小时的电影，没有觉得半点枯燥沉闷，好似在翻阅一本浑厚的小说，一生中所有最重要的东西都在里面，值得慢慢回味……★★★★★,2010-09-07 08:50:10
7,根,推荐,两场强暴戏毕竟是吃不消，男性的传奇之路上似乎最少不得的就是美丽而无人格的女性牺牲品,2016-12-20 23:11:50
8,Kaito,力荐,面条的人生。这条人参很长，长达229分钟。,2010-03-13 23:01:57
9,沈书君,力荐,时间真是一把无情的杀猪刀，想当初青葱的詹妮弗·康纳利一回头惊艳了多少人,2011-03-11 15:59:27
10,2013,力荐,太好看了。我喜欢它的叙事手法，少年、中年、老年穿插在一起，处理得很成熟干练。配乐非常棒。,2007-01-15 21:03:41
11,小岩菽,推荐,史诗叙事大师笔法，黄昏已近青春已远。而今男人的理想已改变太多。配乐绝佳。,2010-04-04 18:05:13
12,大鲤鱼（丹AI）,推荐,每当男主角独自出神、音乐响起时，都有种抽离的视角，好像一辈子过完了，再回首当年，似真似幻。这让我想起《百年孤独》的开头，和《你一生的故事》，好像每一个片段中，都能折射出全部的生命。,2016-04-15 23:41:05
13,丁一,还行,兄弟如垫背黑一枪，女人如蛋糕揩一块，美国梦一场滑一跤，往事烟一口笑一笑,2010-01-31 10:48:55
14,战国客,还行,抱歉，看不进去~~,2008-07-03 20:34:44
15,江绪林,推荐,最后黛博拉（Deborah）向面条求情的那段可真够无耻の。,2011-08-20 13:40:09
