序号,评论者,评分,内容,时间
1,Lou Lou,推荐,那一颗星星是被吓掉的,2010-12-12 15:50:14
2,XU,力荐,舞台上那段黑天鹅太惊艳了！！！！！！Natalie这牛逼演技！！！！！！,2010-12-20 17:34:07
3,晚晚,推荐,在离成功还差一步之遥的时候请不要丧心病狂,2010-12-04 15:14:41
4,sabretooth,力荐,不配5星，至少20星。,2010-12-12 17:04:26
5,Hao,推荐,完美主义的确是一种失败的人格学说，直接导致走火入魔丧心病狂。Portman演得好用力，看得我心里发毛。假如她凭此片拿小金人的话，不为过。,2010-12-21 20:30:40
6,黄妖柒,还行,有点无聊 教育我们不要逼自己太紧,2010-12-20 12:05:47
7,Q。,力荐,“我感受到了，感到了……完美。”一段用走火入魔来成就的完美，亦真亦假、亦实亦幻。影片从始至终都弥漫着黑暗的色调，很惊悚，很压抑，无论配乐还是摄影都极其吸引观众。娜塔莉·波特曼颠覆以往，奉献了一场精彩的演出。★★★★★,2010-12-22 01:26:29
8,Doublebitch,推荐,其实没想象中精彩，精神分裂的表现力度不太够，手法也比较陈旧，差出fight club几个档次，大半夜的愣是没让我有一丁点紧张或局促的感官反应。反倒是配乐和Natalie的精彩表演收服了我，整部电影在交响乐的烘托下活像一出慷慨悲壮的天鹅舞剧，Natalie美翻了,2010-12-22 02:41:51
9,jumbu,推荐,旧酒无味，但新瓶子很美。,2010-12-22 12:56:11
10,桃桃林林,推荐,镜子用多了，想不精神分裂都难。故事基本就是天鹅湖的变奏，与《摔跤手》一样的手持摄影，却少了摔跤手的写实风，多了些超现实的感觉与舞台味。女主、摄影、配乐、女配都很有实力。波特曼，好运！,2010-12-21 22:50:18
11,不流ᝰ,推荐,娜塔莉·波特曼的演技啊！达伦·阿罗诺夫斯基的黑暗啊！,2010-12-22 23:07:00
12,亵渎电影,推荐,简直就是诠释演员如何成为体验派，影片太完美了！★★★★,2010-12-25 18:08:48
13,Touma,推荐,娜塔莉的表演是白天鹅式的，不是黑天鹅。,2010-12-22 21:08:53
14,琦殿,推荐,配角姑娘美到死。,2010-12-25 19:33:23
15,城南草木生,力荐,好看到呛着人，波特曼就是一直被过于标致的容貌给拖累的公主，这是要飞起来了，看到干巴成那样五官依然标致的前公主薇诺娜赖德又出来跑龙套好心酸,2010-12-21 22:05:42
