序号,评论者,评分,内容,时间
1,Zia,力荐,如果能让自己不再为光阴被虚度，才华被耗尽而流泪，如果能让自己坚定，“我不要似是而非的人生，我要自己做的每一件事都刻骨铭心”，那么这场狂热便是得其所，记住这永远不是最差的人生。,2009-08-09 19:33:17
2,囍夭夭,推荐,看到开头就知道结局，不过这并不重要，重要的是过程。。。最感人的不是赢得职位，而是在厕所里捂住儿子的耳朵。。。作为一名容易感情用事的中国观众，感动比励志对我来说更重要=。=,2009-04-06 20:40:29
3,水木丁,力荐,虽然是个好莱坞励志片，但真正让我感慨的其实是，穷人想要翻身，真是太难太难了，他们大多数不是不努力工作，但确实是一根绳子勒在脖子上，压根没有喘息的机会，而且他们的孩子从出生下来就没有，毕竟不是每个穷人家的孩子，都足够幸运能有这么顽强，比别人聪明十倍的爸爸啊。,2015-03-08 15:31:34
4,疤疤爸爸,力荐,为毛不去天桥上乞讨？为毛不去地铁里乞讨？在我们这儿是这么办的。,2009-08-23 12:15:59
5,半袖,力荐,"孩子母亲颤抖着说你会照顾好他；
装扮成时光机器来安抚孩子，子夜洗手间中独自哭泣；
“你是个好爸爸”，孩子说。
看电影的时候，我的手经常不自觉的紧握着，为那揪心的困窘。
幸福在这里敲门了，可是那些没有被敲门的人呢？",2007-01-28 00:42:12
6,小没,推荐,我一直记得，有人对我说：当你迈过这个坎之后，你会发现，还会有什么不可以面对的困难。,2008-02-12 19:07:33
7,天亮天黑,力荐,生活时常会让我们感到艰辛，并会让我们无数次目睹生命在各种重压下的扭曲与变形。——《生命不可承受之轻》,2010-11-10 20:38:55
8,小海,力荐,想起来徐本禹说的那句话：”你穷，别人会同情你，但你一直穷，别人不会一直同情你的。“《幸福来敲门》虽然算不上是完美的励志片，但它至少教会我一点，不要把自己经历过的事儿当个事儿，即使能感动他人，这些也什么都不是。把这些扔在脑后，让生命爆发出战斗力，去击败一切，才是真正动人的感人故事。,2012-04-04 18:24:29
9,青猫,力荐,除了幸福 什么都能放弃 一定要幸福 和自己喜欢的人在一起 做自己喜欢的事,2008-02-17 16:59:01
10,冲浪小子Z,力荐,老爸走了10年了，还是会常常想起他,2018-06-17 14:00:30
11,lynn,力荐,"You got a dream, you gotta protect it. Don't let your dreams be dreams.",2016-12-31 13:32:56
12,今天也没有猫,力荐,以前的英语老师推荐给我的，非常励志感人的一部影片，父子俩睡在厕所那一段至今印象深刻，逆境中的依偎和成长很打动人。,2018-02-05 14:56:42
13,明天你好,力荐,爸爸为钱被政府划走而打电话时，儿子的表情很戳心，爸爸和别人争吵打架时儿子的哭泣很揪心……儿子看到了爸爸所有的窘迫，还好孩子只是孩子，转瞬就会忘记所有的困境，愿他的未来足够精彩！,2018-05-26 23:26:34
14,Panda的影音,力荐,我们都不晓得幸福什么时候会来敲门？所以我们最好自己主动去寻找。—— 2018.08.08：和几个小朋友一起时隔多年再次观影。—— 2018.08.09：昨日重温《当幸福来敲门》，今天翻看曾经的文章，说说，想想：自己一直都是挺容易知足的人，所以即使拥有一个难以实现的电影梦想，那也只是让我偶尔无奈悲伤，生活依然过得挺快乐蛮幸福。谁知曾经以为的幸运爱情却成了我不幸的开始，而比「爱，不能圆满」更可悲的是「恨，无法了断」……那种矛盾的情感所带来的痛苦一直在我的生活里纠缠不休，可我自己却无能为力……这是现在的我无法像曾经的自己那么快乐幸福的原因之一。,2011-10-10 20:42:58
15,曾经,推荐,有点失望...感觉是为了励志而励志......要不是导演和演员功力，就沦落成俗套励志片了......,2010-01-22 23:46:32
