序号,评论者,评分,内容,时间
1,朝暮雪,力荐,"或是被第三者插足，或是不受父母待见，或是被辞退，或是父母根本不想把Ta生下来……这群被抛弃的人们，却共同组成了最温馨、最和睦、最融洽、最可爱的家庭。
他们或是失业，或是工伤，或是以偷窃维持生计，或是在风俗店工作，他们生活在社会的最底层，他们缺少物质财富，精神生活却无比充实。
他们每个人之间都没有血缘关系，但每个人都比原来的家庭过得更加快乐。
结婚不意味着幸福，被丈夫抛弃也能子孙满堂；
生了孩子不一定就是母亲，没有生育能力也可以给予母爱。
柴田治以为什么都教不了孩子，却教会了他什么叫青春期。
亚纪远离了富有的家庭，因为4号先生的肩膀更让她感到温暖。
由里遭到亲生父母虐待，却有一位素不相识的人愿意以失去工作的代价保护她。
富有富的活法，穷有穷的活法。我们在丰衣足食中颓废度日，他们在贫困交加中感受大爱无疆。",2018-08-02 10:33:17
2,OhBoyDaily,力荐,安藤樱那场在警察局双手不停抹眼泪的戏，演技大爆炸，可以说是年度最佳哭戏！,2018-08-03 10:17:40
3,西楼尘,推荐,最费力的成长留在树上的只有壳，最狰狞的伤口留在皮肤的只有疤。最动人的烟火绽在空中看不到，最深沉的感谢飘进风中听不清。你教我食物最美味的吃法，却教我获得食物最羞耻的手法；我学会祈祷最灵验的手势，也学会用来祈祷最不齿的心愿。我在商店里偷换掉童年，你在泥土里掩埋了伤疤，而我们组成了家。,2018-07-02 17:32:29
4,Lycidas,力荐,可惜全部的一点点真心，都只能无声地说给自己听。,2018-08-03 21:59:46
5,艾晨,力荐,电影节给了4星，点映二刷改五星。删减只影响心情，不影响剧情。这是一部看着温情，实则让人绝望的电影。六个人，包含人生各个阶段，小女孩也许就是他们的过去，老奶奶也许就是他们的未来。你说这个世界会好吗？这些人从生到死，无人知晓；被弃苟活，步履不停。临时的家人组成羁绊，相互取暖；真正的至亲者却活在谎言之中，不闻不问。就是这样一种“陌路虽有爱，亲者皆祸害”的循环让你心寒至极。,2018-08-02 11:11:17
6,咯咯精,推荐,如果说爱你，还打你，那一定是说谎；如果爱你，就会像安藤樱一样紧紧抱住你。（沉溺于安藤樱的美色无法自拔,2018-05-14 19:31:33
7,frozenmoon,推荐,这家庭成员的关系如此戏剧又如此恬淡。奶奶一边说，血缘真是挣不破啊，一边看着海边毫无血缘关系的“家人”快乐的玩耍，家庭的意义、基础、决定性的根底到底是什么呢？镜头下没有高楼大厦、流光溢彩，一群人鼠蚁般生活在逼仄的房间里，冬天瑟瑟发抖，夏天汗水岑岑，吃偷来的食物，用偷来的香波。温暖来自于哪里？援交客人的拥抱和眼泪，教孩子叫自己一声爸爸，一家人齐整地在屋檐下仰望烟花，一座座小小孤岛连得成大陆吗？他们一家的生活几乎完全屏蔽于正常世界之外，但那所谓正常世界又真的是正常的吗？这里没有社会批判，它早已超越了这些无聊的社会性政治性议题，只探究人心。男人躺在那里吊儿郎当地开玩笑说，我们的心连在一起。哦，这才是家庭的根基对吧？,2018-08-03 13:16:57
8,桃桃林林,推荐,仍是是枝裕和的家庭剧套路。不过，因为这次的家庭关系更加特殊，也更多了些温情。同时，还融入了更多的社会关注，让影片更有深意。几个角色散发出的主要情绪都是：暖。一个特别暖、特别温情的故事，背后又暗藏伤感与残酷，如《无人知晓》，小朋友们仍然表现出色。安藤樱在这里超性感啊！当然，也超有戏,2018-05-14 07:13:13
9,同志亦凡人中文站,推荐,水准接近是枝裕和最好的“步履不停”。几乎所有导演在拍摄底层家庭题材时都会有意无意的使用自上而下的镜头，只有是枝裕和永远能够保持温暖的平视。电影含蓄的再定义了家庭和亲情：在商店倒闭前，里面的东西都是无主之物；在这个小小家庭分崩离析前，他们就是有爱的一家人......,2018-07-21 17:03:18
10,水怪,力荐,有援交和啪啪戏，希望局里不要一叶障目，淫者见淫啊。不知内地哪家片商买了，棕榈叶至少增量两千万票房。情绪感染到位，收尾看哭全场。尽管都是被社会遗弃的多余之人，依然还是要努力生活呀。,2018-05-20 03:15:01
