序号,评论者,评分,内容,时间
1,自在渍,推荐,如果不是那一阵风,2010-06-13 10:45:58
2,Over5,推荐,谎言是人性的救命稻草,2007-03-20 10:47:13
3,握不住的灵魂,推荐,「人对于自己的事不会实话实说，谈他自己的事的时候，不可能不加虚饰。这个剧本描写的就是不加虚饰就活不下去的人的本性。甚至可以这样说：人就算死了也不会放弃虚饰，可见人的罪孽如何之深。这是一幅描绘人与生俱来的罪孽和人难以更改的本性、展示人的利己心的奇妙画卷。诸位说仍然不懂这个剧本，因为,2012-08-02 20:02:59
4,饥饿艺术家,推荐,在某处电锯装修声音中看了最恐怖的那段。很惊神。受不了日本女人没眉毛。。。,2009-06-24 14:15:28
5,Q。,推荐,“住在罗生门这儿的鬼因为害怕人类的凶残而逃走了。”此类电影的开山鼻祖，但相对而言弱于原著不少，但毫无疑问，在50年代能拍出这样的一部电影，带来的震撼可想而知。人性中赤裸裸的谎言、软弱、猜忌和不信任，影片作为一面明镜，直入人心。★★★☆,2011-09-09 15:27:52
6,瞳,力荐,想起史铁生的一句话：“历史在发生时未被发现，在发现时已被重组”，没有绝对的真实能在叙述中被还原。很赞同看过的一个说法“谎言的对立面是宽容”，听者的理解力与接受度影响着叙述者对真相还原的保留度，你若能对他的懦弱退让和罪恶表示宽容，兴许由着这份信任就能更贴近真相了。,2010-11-10 23:09:35
7,米姐起飞,推荐,"如果早看便会早明白一些事,但有些错仍需不可避免地犯.所以不必费劲脑子想那些没亲眼见到的事.见到都未必与对方达成共识,何况只是听说只是异想.",2009-10-31 13:50:09
8,艾小柯,推荐,1950年，震撼！,2008-10-12 16:32:57
9,rhyme,力荐,看于复旦三教的一个夜晚。走出教室，但走不出黑泽明。,2008-01-07 17:54:11
10,A。,力荐,第一部黑泽明。这就是为什么，从终极意义上讲，人们或许无法相互理解与沟通的原因。意图到语言是一层折损，说出到听见又是一层折损，人的背景、能力、心理都影响其讲话与倾听的重点。没有看到恶，看到的是人的胆怯、虚荣及局限。审判者藏于镜头后，象征着全知者/真相的缺席。认知上的敞开带来结尾光明,2013-08-10 22:15:57
11,欢乐分裂,推荐,#重看#创造了一个经典的多角度叙事模式，「罗生门」从此成为影史最重要的专有名词；没有真相的结尾，多方位侧面叙述交织出的重重语言迷宫，依然能还原出人性的黑暗；简洁利落的剪辑，急促紧凑的鼓点，黑泽明壮阔雄浑的气象格局，天光云影，风动雨声，东方式美学意蕴。,2017-09-09 12:30:38
12,琴酒,力荐,“我听说罗生门里的鬼因为害怕这里人的残忍而逃走。”比起四段论的谎言，乞丐对恶一脸了然于胸与凛然直视的狰狞表情让我浑身发冷，最后那场雨中的逼问竟然把我逼哭了。贫穷逼得善良变成了罪孽，谎言逼得人一步步审问自己无地自容，对错的底线都不再有资格坚守。黑泽续了个光明的尾巴，实在是不得不续。,2011-11-12 07:37:11
13,菠萝,推荐,海森堡测不准原理电影版,2011-11-12 19:19:55
14,米粒,推荐,1950年的电影，已是如此成熟，真是让人震惊啊。当然如果这个故事放到现在或许会被讲得隐晦很多。不过我一直被那个半裸的男的长得如此像锤哥这件事困扰。。。,2012-06-20 12:21:10
15,暖鱼,力荐,倒没见着大的恶，只见到了人的软弱以及在他人面前掩饰这软弱。。或许软弱就是恶？片头还以为是中国片呢，林中那段光影很不错。里面的笑声有些做作。。。,2009-02-23 00:23:32
