序号,评论者,评分,内容,时间
1,嘉沐難再續.K,还行,我真的不覺得特別。,2009-05-30 04:09:24
2,罗弘霉素,推荐,败在“刀疤”没有反派魅力！,2010-07-08 18:09:30
3,铃铛,推荐,我只是在必要的时候才会勇敢，勇敢并不代表你要到处闯祸。,2018-04-25 16:06:49
4,影志,力荐,“太阳所能照到的地方，都是我们的国土” 随时随地、再看百遍、都会感动如初的经典。,2005-08-24 07:19:46
5,Kaito,力荐,hakunamatata,2006-05-13 08:01:49
6,[己注销],还行,现在回头来看，已经很难从这种二元化的作品中找到感动了……,2011-12-07 19:46:02
7,寒  汐,力荐,动物版哈姆雷特,2008-02-02 12:03:44
8,伍德与夏洛蒂,力荐,最爱的迪士尼，没有之一。,2011-03-16 20:44:17
9,股神看不懂,力荐,经典之所以称之为经典正是因为他无法复制，狮子王就是这样的经典，每一个细节都那么出色，每个音乐都那么动听，恰到好处的搞笑和贯彻始终的感动。这样的片子不管放到什么时候都不会落伍，因为他本身就是传奇,2016-11-02 22:31:06
10,同志亦凡人中文站,推荐,现在看剧情真的好简单啊，不过拟人感实在太完美了。还有那个“哈库那莫塔塔”，好多年没听到了...Can You Feel My Love Tonight？,2012-10-28 18:47:54
11,lostcat,力荐,经典得都烂了,2009-08-05 13:46:26
12,老鸡｜扶立,推荐,从此得知，原来动画片还可以是这样的……,2008-01-10 16:46:34
13,私享史,还行,台湾佳译影院译制的，非常用心的翻唱了所有曲目，相当不错。不过故事就次了点儿。,2006-04-21 21:29:03
14,巴喆,推荐,这动画说的是龙生龙凤生凤、狮子王的孩子还是王；野心家的夺权、王子的复位，以及童年情愫、成年的炮。这动画加分都在技术项，比如使用了当时最先进的2D动画技术，现在看来极具美感渲染的画面，以及太经典的歌曲，《Can You Feel the Love Tonight》一曲足矣！8.4,2016-07-26 21:14:57
15,EL_CR,推荐,四星半吧…真的很喜欢…小时候看的…还看哭了哈哈哈…和家人每次说起The Lion King反倒不是提起辛巴…而是那三只hyena（好像是狗吧没记错的话）…被质问的时候第三只点头的笨蛋样子太深刻了哈哈哈…,2018-02-08 16:32:29
