序号,评论者,评分,内容,时间
1,私享史,推荐,当一个新生儿在教堂接受教父的洗礼时，教堂之外的死亡正在蔓延……,2005-11-25 16:11:11
2,╯^╰,推荐,生活是这样的美丽。剧情什么的都很不错，但有一句话我不喜欢，好像是说男人需要考虑很多，承担很多，但小孩和女人不用。用觉得有点性别歧视的意味。,2017-02-24 09:18:19
3,大头绿豆,力荐,"男人。
千万不要记恨你的对手，这样会让你失去理智。",2005-09-12 20:08:33
4,Q。,推荐,平缓的节奏蕴藏着巨大的权威和张力，音乐舒缓淡淡忧伤，利益博弈人性冲突。无论是演技还是镜头、音乐的运用，都给人以一种美的享受。而看这部电影是极其需要沉下心来细细品味，也无论何时翻出来重温都能有新的感受。★★★★☆,2011-02-01 16:53:22
5,裸踝,还行,完了，不喜欢这个电影一定是我自己有问题，不必安慰我。,2010-02-17 19:29:22
6,账号弃用,力荐,"""Because a man who doesn't spend time with his family can never be a real man.""",2009-07-24 17:06:54
7,刘康康,力荐,科波拉是有厌女症吧？这片子里的女人要么圣母得让人恶心，要么就傻逼得遭人烦，除了哭哭啼啼就是无理取闹。最后一个镜头，麦克成为新的教父，一道门隔开他的妻子，不是没有理由的。这是一个男人的世界。相对来说我最喜欢医院里那场戏，拍得相当有张力，第一场婚礼戏也喜欢。,2014-05-26 02:33:29
8,Obtson,推荐,“永远不要让任何人知道你在想什么。” 黑帮上升为哲学流派，一场闷骚至极的隐忍角力。接近完场的暗杀戏甚好，多线分层，与教堂弥撒“绑鞋带”，祷告、誓言、自我反叛，异己他者消亡、教父身份新生。沉郁静谧屡屡响起的曼陀林，一扇缓缓掩上的门。,2012-06-01 14:43:27
9,Kaito,力荐,讲述的是一个好孩子怎么变成老大的过程,2006-06-01 00:25:27
10,伍德与夏洛蒂,力荐,无论阿尔帕西诺多卖力，教父也只有一个，那就是永远的马龙白兰度。时代不一样，要走的路不一样，所以那个黄金时代，讲义气重家庭谈承诺的时代，永远回不去了。,2014-06-28 11:10:46
11,布宜諾斯,力荐,男性电影，没有打动我,2007-12-15 14:41:14
12,夏休,力荐,聪明的女人不会去揭穿男人的谎言，聪明的男人不会让女人知道自己在说谎。,2013-11-14 14:44:32
13,同志亦凡人中文站,力荐,N年前看过英文原著，只记得是个血腥暴力的故事，想不到电影可以如此沉稳和大气，有一种史诗气质。大银幕上看马龙·白兰度，感觉膝盖好疼...,2017-05-12 19:46:58
14,眷西轩,推荐,202003作为女性我很不喜欢它，它对女性的刻画粗暴刻板，也因此充满了嘲讽。但调换性别，如果我是男性，导演用镜下的张力，镜头的推动，近景镜头演员表情下的暗流涌动，这样的韧我非常喜欢。时代的气度是会消失的，也在改变，人们的相貌也是一样。,2020-03-26 22:42:15
15,deepwhite2333,力荐,这男人。。。牛逼又孤独吧。。,2008-12-08 20:51:18
