序号,评论者,评分,内容,时间
1,苇间疯,力荐,紧凑、凌厉，史上最佳间谍动作片。,2007-09-27 16:12:33
2,芹泽虾饺菌,推荐,“如果你在办公室，那我们现在就是面对面谈话了。”这句对白太拽了。,2012-11-01 14:42:56
3,viennavirus,力荐,车站和小镇两段，绝对的经典。,2007-09-19 15:33:33
4,荔枝超人,力荐,COOL到一塌糊涂！,2007-11-12 15:46:54
5,艾小柯,推荐,作为Bourne系列，这部真是豹尾，节奏与情节安排都极为令人称道。,2007-08-04 16:37:42
6,🐖,力荐,难怪马特达蒙那几年间当选最性感男星，伯恩系列的特点是主角冷静理智不耍帅，靠智商和观察力取胜，这才像个特工吧，和伯恩相比，邦德和汤帅哥都不够聪明的感觉，编剧让人想鼓掌，低调又紧凑。诚恳的五星好片。,2012-08-03 08:12:59
7,danyboy,力荐,第三部，男主角终于不再杀人，因为他成佛了。自从他遇见了CIA的女观音菩萨后，就走上了成为斗战胜佛的道路。,2015-08-09 23:59:46
8,暖鱼,推荐,Bourne去救Nicky这段最抓人。,2007-08-23 23:53:25
9,冰红深蓝,力荐,《谍影重重》1~3是我看过的最棒的动作惊悚片了！这三部比碟中谍、007什么的更刺激、更真实。没有美女帮忙和高科技道具，全靠观察力、DIY和身手~ 导演和编剧功力不浅，马特·达蒙把动作戏和感情戏都演得宁静自然。毫无多余的煽情或莫名其妙的拖延，代入感极佳。（9.5/10）,2014-02-23 14:26:30
10,琧婯,推荐,三集里最好的一部,2007-12-09 18:31:35
11,高歌,力荐,一夫当关万夫莫开。虽然有点神化，但伯恩真是这一行的大师啊~,2010-09-23 00:31:20
12,晚安小姐,推荐,第3部还那么NB,2009-03-15 20:21:32
13,Lan~die,推荐,格林格拉斯彻底革新了动作场面，干净利落紧张刺激，这也是谍影重重系列最好的一部。,2008-05-02 19:57:19
14,roxanneX,力荐,Matt各种有型,2011-02-05 20:52:46
15,米粒,力荐,这部真是精彩了~~！瞧瞧人家这讲故事的效率！,2010-03-17 22:48:08
