序号,评论者,评分,内容,时间
1,Over5,力荐,堪比业界史上的两弹一星，这个猴子是我们国产动画片的骄傲，但到了今天依然得指望着它说事儿～,2007-03-17 18:46:20
2,有病的乃提乃,力荐,50年过去了，中国动画不进反退，还有比这更可悲的事么。技术上止步不前，创意上才思枯竭。一群羊和两只狼的故事都被反复翻炒出N部，悲矣；当年号称十年巨制制出一部宝莲灯，贻笑大方矣。现在小孩的物质条件比我们好了n倍，但是我仍然觉得当年的我们是幸福的，因为有这么多优秀的动画片陪伴成长。,2011-04-24 03:57:26
3,巴喆,力荐,1961年，中国大陆，全手工，此片原画历时4年，10分钟的动画镜头要画7000到1万张原画。文革时期此片被批斗为牛鬼蛇神，是流氓无赖的化身。当时运动每天都在升级，全国的“猴子戏”都被禁演了，万籁鸣也被关起来了。日本“漫画之神”，动画漫画始祖手冢治虫本人承认正是看了万氏兄弟的《铁扇公主》，他才弃医从事动漫事业，才有了后来的《阿童木》。中国的动画曾经领先亚洲，我绝对没夸张。9.5,2012-10-17 10:55:56
4,Odding,力荐,这个无须评论。,2006-03-26 14:03:45
5,老阿飞—故园,力荐,中国动画=大闹天空，虽然对很多动画来说这样很不公平，但是，你能找出其他这么有代表性的佳作？,2006-01-08 17:21:11
6,IlTrovatore,力荐,中国动画难以逾越的一部,2010-02-09 16:34:34
7,17950,力荐,真纯粹的中国动画,2006-10-15 14:14:05
8,同志亦凡人中文站,力荐,反抗，反抗，再反抗,2012-12-14 22:12:19
9,油漆匠,力荐,没有阉割的猴子,2008-07-23 23:15:18
10,私享史,力荐,【武大】从造型设计到人物动作，从脚本到到音乐，每一个镜头拿到现在仍然足以与世界好的动画相比而毫不逊色，这个腰间束着虎皮裙，手舞金箍棒，神采奕奕，勇猛矫健的猴王成人们心目中永远的孙悟空形象。,2005-10-31 16:34:35
11,朝暮雪,力荐,中国最好的动画片，来自50年前。,2012-08-07 15:52:01
12,流空破刃,力荐,一类风格的极致，一种手法的极限与其所能趋至的完美。,2010-07-24 22:54:46
13,Luke,力荐,中国动画史上的一块金字招牌，当之无愧。,2012-10-01 16:26:11
14,战国客,推荐,向中国早期的动画制作人员致敬！,2009-04-23 18:15:42
15,蒼間,力荐,“怎么能抵的过我这一锤——呀~”,2008-09-26 23:21:42
