序号,评论者,评分,内容,时间
1,Danqing Liu,力荐,“第一次觉得李安可怕，是看《色戒》。觉得害怕，不是那十分钟的床戏，而是因为电影里彻头彻尾的虚无——爱情是荒谬的，友情是虚伪的，亲情是荒芜的，国家是四分五裂的，革命是似是而非的，革命者更是不可靠的……只有性爱的快乐是真实的，而这唯一的真实恰恰又是不可说的。”—摘录,2016-07-29 01:39:23
2,影志,推荐,男人是政治的动物，女人是情感的动物。李安用床戏“将易先生的内心活动外在化，外显他的恐惧、他的愤怒和挫折。你可以形容一个人如何不具备相信别人的能力，但更绝的是让他在高潮时都不敢闭上眼睛” “如果说断背山是一段发生在天堂里的爱情，那色戒就是来自地狱的爱情。”——李安,2007-11-06 22:51:01
3,眠去,力荐,恍惚间，她相信他爱她。,2007-11-19 13:24:34
4,月想花容,力荐,再看《色戒》觉得很残酷。王佳芝是因为爱上了邝裕民才加入了这个所谓的爱国计划。但这个口才甚好的爱国青年却不像他所标榜的那样勇敢。甚至连担起对心爱的女人在肉体上负责的能力都没有。而后她却发现易先生跟她想的确实不一样。易是个好情人嘛。至少她愿意为了他放弃这个计划。而这个计划的败露则意味着让她自己死。最后那些革命者面对死亡哭了。这个电影蕴涵的太多。很喜欢。,2008-03-09 11:51:58
5,Futurismus,推荐,"“快走”, 汤唯说完这句话转到梁朝伟特写, 梁表情数变（“表情数变”,这是我在看网络小说时经常吐槽的一个词，但没想到居然真的有人能够表现出来）从微笑,困惑, 到醒悟, 再到慌乱, 种种神情一闪而过, 梁朝伟在这里直接奉献出了影帝级别的表演。最后一幕, 妻子进来, 光落在梁脸上, 而眼中隐有泪光闪动…",2017-05-22 17:06:11
6,Connie,力荐,载她的三轮车夫有多快活,2009-12-10 00:18:43
7,庭院天涯,力荐,是个女学生时，她素颜也灵气十足；扮富太太时，她明艳不可方物。她真的是将才。,2011-12-12 16:53:51
8,西楼尘,力荐,街市上人们急着回家烧饭，牌桌上太太闲话下次的宴请。没人关心一场波诡云谲的情爱，悄无声息轰然落幕，如床单上的皱褶，化成眼角噙着不落的泪。穿着，一件旗袍动了心；戴着，一枚钻戒动了情。他那么怕黑的人，却摸着黑和她走了情欲钢索。她如此无根的人，却把篱下当做家，把假戏当真情，淹进爱欲深海。,2017-04-16 17:01:16
9,蒹葭,力荐,佳芝临死前面容很坦然，爱情就像有着超强药效的毒品可以使病危的人忘却痛楚。我想她不会后悔救了易，更加会庆幸自己终于可以摆脱这份灵魂和肉体的束缚。她随时都在准备着结束这场必输的赌局，只因为她压错了时间，压错方式，压错了对象。,2010-02-07 00:44:58
10,桃桃林林,推荐,好一个汤唯,2007-11-01 18:58:53
11,友颜在先,力荐,王佳芝的一生毁在两个男人的手里，为第一个男人献身，为第二个男人牺牲。,2012-03-02 18:34:23
12,根,力荐,真的很喜欢那种青年人满脸写着的自以为是被现实碾过的样子。,2013-03-02 17:26:43
13,Touma,力荐,强大的眼神戏,2007-11-03 23:11:36
14,猫,推荐,对，我是一个很在意细节的人，甚至有细节偏执狂的倾向。我喜欢王佳芝的嘴角总是倔强地微微翘起，在父亲寄来结婚照片她发去贺信的时候，在她为了王力宏那一心复仇的疯狂甘愿把自己最宝贵的给一个不相干的人的时候，在她接到梁朝伟太太电话的时候，在她和他纠缠在一起的时候，在她看到足以让世界上所有女人疯狂的“鸽子蛋”的时候，在她确认自己是真的爱上他救他一命的时候，她嘴角的弧度，堪称完美。,2007-11-08 19:56:33
15,寂地,推荐,也许他们有一瞬间是真心相爱的．但只有那一瞬间的假戏真做而已．,2007-11-07 01:46:50
