序号,评论者,评分,内容,时间
1,老阿飞—故园,力荐,一句“freedom”煽的我眼泪哗哗的,2007-08-26 14:48:43
2,今天小熊不吃糖,推荐,所有的人都会死，但并不是每一个人都活的有意义。,2010-06-20 10:25:24
3,老鸡｜扶立,力荐,有时候男人的一句嘶吼也可以让人流泪,2008-01-10 16:29:33
4,影志,力荐,那时候的史诗片拍的多好，90年代的大片就应该是这样的。,2006-02-04 06:07:48
5,Cherry,力荐,freedom,2005-07-12 17:28:02
6,战国客,推荐,Freedom！自由从未来得这么震撼心灵过~~,2008-03-18 14:00:08
7,冰红深蓝,力荐,梅尔吉布森自导自演，斩获奥斯卡多项大奖。这部影片从史实角度看完全不及格，但从史诗角度看绝对堪称经典。童年苦情经历、爱情、复仇、战争、背叛、受刑等英雄片的元素齐集，配以高潮迭起的剧情和悠扬的苏格兰风笛，让人即使知道剧情与史实不符，也禁不住流泪。（8.5/10）,2014-04-15 15:30:11
8,朝暮雪,推荐,生命诚可贵，自由价更高。,2017-02-24 23:40:32
9,宇宙塑胶魔怪,推荐,被曲解的历史，詹姆斯霍纳的巅峰配乐,2009-12-20 15:48:23
10,伊卡洛斯,力荐,自由就是这么来的，可奴隶也是这么来的。,2009-12-01 17:18:42
11,UrthónaD'Mors,力荐,里程碑式的电影,2007-09-30 00:30:48
12,林愈静,力荐,看了三遍，很好看。Freedom！！时间：2003,2006-04-21 20:57:23
13,Memento Mori,力荐,我不为结局震撼或感动。电影行至2/3，我冷笑所谓的【一生一世的爱情】最后还不是被苏菲玛索折腰。然而在他死刑前，见到的最后一个影像——眼泪就这样不争气，诺言就是这样顶天立地。,2010-04-27 22:01:01
14,爱幻想的小孩,推荐,又名《一个女人引发的血案》。不喜欢把freedom这种大词天天挂嘴上的编剧手法。前面那么不留余地的秀恩爱必定是女的挂掉让男的起义的节奏。后面睡苏菲玛索简直让我觉得导演先生有男版玛丽苏情节。所有苏格兰人都裹得严实就您一个劲的秀肌肉是要闹哪样。,2014-12-28 15:11:09
15,雨果,力荐,"其中有一个场景很享受,大约是最后30分钟,华莱士的伙伴重新聚集力量,向其他人宣传华莱士召集士兵做战前准备，而华莱士独自一人登上高山顶峰,那一刻音乐背景画面以及心灵都异常的充实满足。因为这部电影爱上了苏格兰音乐，充满异域风情，风笛太好听了",2016-12-07 23:20:07
