序号,评论者,评分,内容,时间
1,frozenmoon,推荐,律师是假扮的这个梗其实倒是不难猜。不过这不是重点。重点在于“叙述”和“真相”的关系。在缺乏物证链条的基础上，男主的每一次叙述其实都是自洽且成立的，但或许也都不是真的。这一点才真的引人深思。我们所认定和掌握的真相，又有多少是被叙述掌控的呢？,2017-03-28 19:37:50
2,大島,推荐,西班牙人太热情了 在我们这房间里叫破喉咙都没人理的,2017-09-04 22:23:42
3,Enigma,力荐,其实这种多重反转的电影很容易bug频出，但是这部完成度太高了，质感和小细节都相当漂亮。导演对后半程的解密把控地相当出色，直接让观感上升了一个level。西班牙的悬疑片总是给人惊喜。（猜到反转并不是多了不起的事，请不要在悬疑片短评区剧透好吗，靴靴。）,2017-03-20 19:12:01
4,影志,力荐,现在能有意外结局还让人颠覆的故事，真的很难得了。结局半小时的反转再反转，能自圆其说，能刷新认识，能大呼过瘾，对一部悬疑推理片来说已经完成的相当漂亮。不会苛求太多，这样的故事和设定已经满足。,2017-03-25 23:15:50
5,Fornever,推荐,好看。另外建议豆瓣给「我看了七分钟就猜到结局」的观众准备彩蛋，他们是推动电影业进步的动力，值得满屏掉落大拇指。,2017-04-02 16:44:27
6,Andrea,力荐,好看，强烈推荐。问题是如此重要的辩护人竟然不是当面引荐的。,2017-03-24 23:00:56
7,Indecent time,力荐,“男主玩家的言论真是无懈可击，可惜我是预言家，你已经被我查杀了，你自爆不自爆”,2017-04-25 23:43:43
8,颜落寒,推荐,剧本太精彩，处处伏笔，层层反转，虚实交错，暗潮涌动。自作聪明的往往一败涂地，不动声色的才能笑到最后。,2017-03-19 07:35:35
9,Panda的影音,力荐,2015年看的《罪恶之家》，2016年看的《完美陌生人》，2017年看的《看不见的客人》，共通之处就是利用剧作上的巧合和人性的叵测，将一个充满黑色悬疑的精彩故事有条不紊地讲述出来，虽然过程中猜测出女律师古德曼的身份，但劳拉却没像预测那般来个《大卫·戈尔的一生》式自我救赎……人言可畏亦难信？！—— 2017.06.22 上海 和平影都（ATMOS厅）：作为一部充满各种细节说辞的犯罪嫌疑片，本片确实编排得相当出色，但为了让故事得以顺利发展，逻辑上难免会有一些不够说服我的小不足，但整体还是编排得相当精彩……然后电影院的放映设备也更能让我注意到制作上的用心，声效够大，座椅都有震动，挺带感……,2017-03-24 23:32:21
10,天朝小蚂蚁,力荐,让观众最难忍的是，当得知自己儿子没有死并被推下湖的时候，这位妈妈忍住了,2022-10-23 19:05:39
11,文泽尔,力荐,调度上有种将阿加莎小说当代化的直感 谷仓之冰和密室的三重解答亦是对黄金时代的致敬 拍推理片需要的是娓娓道来 不急不缓的叙述 以及临近收尾时暴风骤雨般地揭晓真相 本片都做到了 虽然对于非脸盲症而言这个最早来自莎士比亚的诡计略显累赘 讲义系列若拍成电影 要的也是这种感觉,2017-03-29 17:54:02
12,芦哲峰,推荐,所有爱玩反转的悬疑电影都可以用一句话来概括：你以为你以为的就是你以为的。,2017-03-27 11:31:46
13,jiyun,力荐,记得拉窗帘！,2017-04-02 21:35:24
14,喜悦之地,力荐,2016最佳，好久没看这种过山车式悬疑片了,2017-03-22 13:59:53
15,亚比煞,力荐,精彩的本子。最后的反转倒不难，难在多重结构的编织，对话环环相扣，很不好写，特别容易出bug，这个编剧完成的很漂亮。,2017-07-12 23:06:28
