序号,评论者,评分,内容,时间
1,[己注销],推荐,（8/10）影片最后杀死主角的那群熊孩子的演员，此后他们真的成了黑社会………………………………………………………………………,2013-11-01 23:55:28
2,September,力荐,脸盲症发作，愣是20分钟才把人脸分清。,2010-12-15 21:05:49
3,吴花果,还行,"冗长,杂乱",2006-08-11 02:43:29
4,老鸡｜扶立,力荐,看过巴西，才知道我国多么安定……,2008-01-10 17:16:05
5,战国客,力荐,史上最强剪辑，《低俗小说》遇上它也要甘拜下风！第一次接触巴西电影，就让我着实惊叹了一大下~~,2007-06-24 10:36:24
6,Bigteeth,力荐,评论这部电影是可耻的,2007-08-26 22:41:52
7,城南草木生,力荐,可是我们的困难无关紧要，在里约热内卢的风景明信片上，是不可能看到我们的,2009-11-10 17:29:12
8,Q。,力荐,“被上帝抛弃了的上帝之城”一个除了偷窃，强奸、走私、贩毒、杀人、抢劫无处不在的城市，因为这里无需偷窃，而犯罪的几乎都是未成年的孩子，这里是真正的地狱和人性泯灭的地方。高超的剪辑、丰富的剧情、合适的配乐组成一部十分优秀的影片，更加让人震撼的是这部影片是根据真实故事改编。★★★★★,2010-12-08 20:59:19
9,阿朽,力荐,离暴力最近的人，离天堂最近。,2008-02-01 15:24:52
10,撕撕撕,还行,传奇故事不喜欢，奇观电影最讨厌。别把什么事儿都往残酷上推，推卸作为创作者本该有的责任。,2010-07-01 20:07:13
11,ζωήιδ,力荐,“被上帝抛弃了的上帝之城”。无望之城。抢劫、杀人、贩毒、少年帮派、警匪一家……出生于此的孩子们唯有依靠信仰、爱情、音乐、教育等才有可能“飞跃贫民窟”，但在那之前，你得确保自己活着。“讲故事”的表现形式冲淡了些许戾气，如若不然，也许会残酷得让人看不下去。,2009-11-10 19:13:39
12,Mignon松弛地,力荐,出色！奥斯卡总算做对了一件事！,2006-11-19 15:00:40
13,荒也,力荐,最不值钱的是人命。最黑的黑帮是警察。,2011-11-19 13:23:00
14,Doublebitch,力荐,暴力永远是贫民窟不可分割的一部分,2008-01-12 13:28:18
15,同志亦凡人中文站,推荐,不只枪支，摄影也可以改变命运。血腥暴力、丛林法则以及完全不会出现在明信片上的里约。剪辑酣畅淋漓得像桑巴舞曲。据说奥运期间巴西政府对贫民窟的做法是建堵高墙眼不见为净，我...,2016-08-05 04:09:27
