序号,评论者,评分,内容,时间
1,Yiklui Cheung,力荐,我想知道的是 大地村那里的海豚屠宰场现在怎样？关闭了没有？当地的渔民是否还以屠宰海豚谋生？,2009-12-08 12:59:06
2,慕容桂武,力荐,最具艺术感的纪录片。真相都真的让人难以想象，所以他们还在否认南京大屠杀。,2009-12-08 21:08:54
3,蘇瓦特,力荐,“All social change comes from the passion of individuals. / 所有社會變化都源于個體的激情。”,2009-12-16 17:55:34
4,横折弯勾,力荐,当Ric把屠杀海豚的视频绑在胸前闯进OPS的大会现场时...我的泪喷涌...,2009-12-14 20:04:17
5,Orchid,力荐,“必须屠杀海豚，因为他们吃了太多（我们的）鱼；必须屠杀海豚，因为要维护昔日大日本帝国的尊严！”  丑陋的真相背后总是有政府和利益集团的勾结。,2009-12-15 16:21:20
6,胡克,推荐,"看完确实很难受...有的物种确实更容易得到人类的""庇护""or""杀戮"",做不到素食主义的我只能尽可能地不成为其他的动物买卖的一环.",2010-01-10 03:01:44
7,影志,力荐,“海豚的微笑，是世界上最高明的伪装”《海豚湾》之前，太多生态纪录片披着唯美和说教的空皮，这一部所上升到的意识高度以及呈现的残忍，令人震撼。09最佳当之无愧。“当我看着一条海豚，他的眼睛跟着我转，当我们四目相对，我有一种由内而外的感觉，毋庸置疑，我正在和一个智慧生命进行交流”,2009-12-22 10:44:32
8,有猫万事足,推荐,看关于环保，动保的纪录片的最大意义就是转化为自身的行动。现在这种片子很多，如果看到5部你还没素食，我怀疑你是不是要人格分裂了。,2009-12-11 11:50:32
9,宁宁,推荐,海豚的微笑，是大自然最高明的伪装，这微笑让你误以为他们一直很快乐。,2018-05-02 10:20:44
10,读书破万卷,力荐,自己在家里看都能鼓掌,2009-12-15 19:56:03
11,Connie,推荐,数据和论证不足，削弱了说服力，更多是迎合普罗大众对正义、道德、同情心的情绪上的需求 （另外似乎在传达一个观点，海豚更高级，所以更值得活下去）,2010-03-20 14:31:16
12,Ocap,推荐,必须承认纪录片本身绝对质量不及格，包括主题不明、主观揭露意识背后几乎全由感性论据支撑在内都属于根基问题，作为奥斯卡得主名不副实。但个人立场与其一致，而本片显然起到极大正面影响，四星没问题。需知低繁殖率与目前人工养殖的不可行性已导致全球1/4鲸类濒临灭绝，禁杀是必然，无关毒性及智力。,2017-04-02 16:55:41
13,Marc,力荐,血淋淋的海湾……影片尾声那段触目惊心的屠杀场景让人看了感觉心里堵得厉害！地球村上的每个村民都该看看这部片子。,2009-12-17 21:35:12
14,伯樵·阿苏勒,还行,平庸得不能再平庸的纪录片。当然，我是指的影片本身。如果算上纪录片搞笑的逻辑的话，我们只能说，这世界充满了一批悲天悯人的无知者，一群道貌岸然的伪善者和一些聪明狡猾的叙述者。,2010-01-09 06:26:29
15,缅怀树,还行,太煽情 太主观,2009-12-07 16:23:05
