序号,评论者,评分,内容,时间
1,如小果,力荐,即使在一起喝过多少次酒，逛过多少次街，掏过多少次心窝，共度过多少时光，许多人还是没能拥有一个能背起你从地狱走向天堂的朋友——山姆。,2011-09-07 22:24:43
2,草威,力荐,最服的就是山姆了，走了那么长的路，路上吃得那么少，一点儿没瘦。,2017-01-09 22:13:52
3,饭夫斯基,力荐,骑白马的不一定是王子，是甘道夫；精灵战斗的时候，导演不会毁了他的美貌，别提莱戈拉斯了；裹着蜘蛛丝的弗罗多就像埃及艳后克娄巴特拉；胖子是重要的，他们可以背你；俩人被困在末日火山上，我说要有鹰，于是有鹰了；我差点以为阿拉贡要迎娶莱戈拉斯；弗罗多和山姆是真爱，绝逼的真爱。我要再看原著。,2011-10-16 21:29:18
4,眼角的花朵,力荐,与咕鲁相比，弗罗多是幸运的。他具有别人无可比拟的强大的纯真力量。但他毁灭了魔戒，却无法清除内心被唤醒的邪恶。谁能说在故事最后他远渡海外，不是一种高傲的自我放逐？也许在索伦被消灭的那一刻，他也明白了邪恶的不可战胜。只是不得不与之抗争是英雄的使命。,2008-06-24 16:55:45
5,无所谓,推荐,我就不明白甘道夫升级为白袍巫师了怎么不爱使魔法，改成肉搏战士了。一直期待他使一招毁天灭地……,2010-06-21 23:33:10
6,红豆♥,未评分,"甘道夫用魔杖驱除魔鸟时异常感动。
我觉得男主角是傻逼呢。山姆多好。山姆又温厚又忠诚又善良。
我爱山姆~~
另外精灵们实在是太美了。精灵王子打翻大象时太帅了。矮人说的那句话“这样也只能算一个”也好有爱哈哈。",2011-01-20 01:35:58
7,shield,还行,说实话我只能说这是一个合格的视觉作品，大制作可能都体现在3D技术上了。,2017-01-05 18:17:10
8,susu/苏酱,力荐,要是让peter jackson来拍西游记，会怎样？？,2006-01-16 21:43:15
9,Qing,推荐,不知为何很不喜欢霍比特人那条线……拖沓啰嗦 但又不能不要 人皇那条线最喜欢了 真正的气势磅礴（P.S.从冰火追过来发现魔戒当真是真善美极了（P.P.S.甘道夫升级之后为什么还是用法杖打人 一直在等着他念咒语发大招荡平敌军来着,2017-04-07 13:34:56
10,颜良辰,力荐,每次看魔戒都会被奥兰度惊艳到~,2010-03-05 00:18:50
11,A-sun*,推荐,亡灵奔涌那里很帅••••••,2012-04-04 13:28:15
12,胤祥,推荐,04年奥斯卡陪练片都很弱，所以也没什么冤案。小金人发给三部曲，PJ拍完LOTR本来就是一件伟大的事情。鉴于电影的要求，老左怨念的“霞尔平乱”是不能有的，拍了绝B被喷成画蛇添足。当然就一部忠于原著的电影而言，PJ做得很到位了，不过要看完三本书三部片绝对需要足够的毅力和体力。,2011-08-21 17:49:09
13,北溟鱼,推荐,我觉得魔戒最虐的地方是后记，Aragorn带着光荣逝去，Arwen终老洛丝罗林，Lego和小矮人带着fellowship最后的回忆远去。于是从此我就对人生抱有不管怎样都不会有HE的阴暗想法>_<所以电影就没拍= =||,2013-12-31 00:42:26
14,格子,力荐,终于结束了，一切如常，我却回不去了,2008-11-17 19:03:15
15,jj73浅之,力荐,原来真的可以被友情、信念和正义给感动。。。,2010-10-24 12:29:54
