序号,评论者,评分,内容,时间
1,17950,力荐,74/47th 第一部是关于神化的智慧。第二部是男人的光辉与悲哀，以及意大利的传统家族观念在美国的狗屁价值观前节节败退,2006-10-29 23:58:55
2,九尾黑猫,力荐,帕西诺太帅了~,2008-03-19 00:25:02
3,Crazy Henry,力荐,多年以后，垂垂暮年的麦克将会想起父亲生日宴上，弗雷多向刚刚报名参军的他伸出手的那个遥远的下午,2021-06-20 01:04:59
4,有心打扰,力荐,哪怕敌人已经手无寸铁，但仍旧要处理掉，以绝后患。麦克延续了父亲的性格，唯一不同的是家庭问题的处理，是时代变了，也是麦克与父亲之间的不同。两条主线相互交错，即是对比更是互补。阿尔·帕西诺最后的眼神，那是寂寞吗？,2011-11-21 23:49:43
5,同志亦凡人中文站,力荐,个人感觉比1更好，可能因为格局更大的原因，导演的难度系数增加了不少。两代教父的故事以波澜壮阔的手笔呈现，一个是朝气蓬勃，一个是盛极而衰，最后却是殊途同归的孤独。经典修复的画质真是太感人了！,2017-05-19 20:14:00
6,fish,力荐,所以说，苟富贵 勿相忘是古今中外最难做到的六个字。仔细想了一下麦克和他爹的差别，一个是由穷到富的创业，从妻子到孩子到朋友到哥们弟兄，无一不是感恩的，跟着教父有肉吃。而麦克，只有他知道世界多危险，他一个人扛一个人摆平一个人承受，然后身边所有的人却把他看做是凶手和怪物，真可怜……,2014-06-02 02:18:39
7,米粒,力荐,阿尔帕西诺你敢不敢再帅一点,2010-01-01 19:09:57
8,U 兔,力荐,虽然有点儿长，但你会知道为什么三个小时你都坐在这里～（不明白自己2009年5月27日怎么留下了这样的短评，而且还被打了104个有用，毛用啊，对于回忆当时看完这片儿的感受一点用木有。2015.8.8重看，不如1爽，相比之下节奏氛围人物塑造都差了些，自然还有其精致所在但已经没了那种生猛，太可惜了）,2009-05-27 18:08:12
9,CynicDogAldaev,力荐,《教父》系列的绝顶。对时间的感知是科波拉最出色的一次,2009-02-21 20:53:58
10,颗颗Huier,力荐,交叉蒙太奇和结尾的闪回部分，让2的结构比1复杂了些。你是对敌人、朋友、亲人失去信心，还是对自己失去信心？想改变、想停下、想回头，却被无形的大手推着向前走的感觉，很难受吧？维多所期望的麦克的未来，是现在这个样子么？,2013-04-21 11:12:50
11,冰红深蓝,力荐,三个多小时的长片却没有一丝冗余剧情，教父2比教父1艺术成就更高。横跨50年的双线叙述营造出真正的宏大史诗，冷酷英俊的阿尔帕西诺和德尼罗演技超一流，镜头和画面色调依旧绝佳，剧情安排让人唏嘘感慨，忧伤无奈的配乐震撼人心！只是如此完美的经典却有些过于残酷冰凉。（9.5/10）,2014-02-06 21:07:17
12,流空破刃,力荐,半原作半原创，半上代半下代，半圆满半破碎，半上升半下降。普佐在原作完成后趁电影的便利所做的故事延续，操控了两条时空错叙的故事线，在对照中做出了无解的命题。,2011-06-24 21:49:21
13,不良少女莫妮卡,力荐,看的心酸。一代教父从一无所有到朋友遍天下，有家族的荣耀也有家庭的温馨。可二代教父的一生注定孤独，他的决定在家族里格格不入：青年辍学从军，从军归来想过普通生活，不染指父亲的事业。然而父亲被害、妻子被杀，大哥鲁莽、二哥懦弱，逼着放弃个人的梦想而临危受命扛起了一个家族。在这条路上，又遭到哥哥出卖、妻子离开、妹妹仇恨，他始终都是一个人。电影许多个镜头给到阿尔•帕西诺，独坐在沙发一角，那么辛苦、孤独、坚强,2020-03-03 00:11:59
14,大眼袋儿姨娘,力荐,麦克失败的生活源于他表达爱的方式。,2009-12-26 23:12:40
15,玄玄色,力荐,觉得比1更棒，Michael和Vito的根本不同在于Vito是一个地道西西里人、而Michael却是一个美国人,2017-03-19 18:07:59
