序号,评论者,评分,内容,时间
1,momo,力荐,陈凯歌可以靠它吃两辈子饭了，现在看来江郎才尽也情有可原,2007-11-21 20:38:33
2,沉歌,力荐,他竟当面一语点破：虞姬是真虞姬，霸王是假霸王。,2007-10-14 15:39:21
3,kingfish,力荐,"不解,拍出过霸王别姬的人怎能拍出无极来",2006-03-22 12:32:08
4,蚂蚁没问题,力荐,就凭这个，我愿意原谅陈凯歌一切的烂片 你只要伟大过一次就可以了 就凭这个 哥哥你是我心中永远不朽的传奇 你是全世界最大的角儿,2009-07-13 23:47:06
5,艾小柯,力荐,最优秀的中国电影,2006-06-16 01:32:33
6,凯瑟琳小姐,力荐,这真的不是电影，而是人生。如此真实深刻地反映了从抗战前夕至文革的那段历史时期下命运凄惨的人们，渗透在每一个细节，包括那个不能忍受戏班虐打的孩子，而文革中六亲不认，人格扭曲更是展现到了极致。当然最赞的是哥哥的表演，如此悲哀可怜的蝶衣让人心痛，不疯魔不成活，人戏不分，现实的他也是如此,2010-01-17 18:03:20
7,香水瓶,力荐,君王意气尽 贱妾何聊生,2006-04-15 19:25:43
8,莫呼洛迦-屁股上的青春在歌唱,力荐,仨小时的电影，我没上一次厕所，一直专注的在看，除了牛逼我想不出其他的词儿了。直男对于gay来说终究是祸害，他们不敢爱，面对自己的感情畏畏缩缩，伤了别人还假惺惺。每个人都演的很好，蒋雯丽虽然出场不到半小时，也是把角色诠释的淋漓尽致。这真是陈导的巅峰之作了。,2007-02-25 15:03:25
9,Holocence,力荐,菊仙是个好女人,2011-03-20 15:35:18
10,影志,力荐,人戏不分，不疯魔不成活。,2005-07-22 01:36:02
11,[己注销],推荐,"被“历史”绑架了的两个小人物……

《活着》和《霸王别姬》不是中国电影的起点，而是终点……",2009-07-13 23:54:13
12,JulyChan,力荐,你凝视你的脸，几亿人在爱恋。,2006-12-06 19:50:43
13,人云奕云,力荐,我記得我標記過這部片子的啊！——我以為這是國產電影的開始，誰知道是結束。,2012-10-02 22:34:39
14,文泽尔,力荐,往事不要再提，人生已多风雨。纵然记忆抹不去，爱与恨都还在心里。真的要断了过去，让明天好好继续，你就不必再苦苦追问他的消息。爱情他是个难题，让人目眩神迷，忘了痛或许可以，忘了你却太不容易。我对你仍有爱意我对自己无能为力。,2007-09-19 22:44:29
15,大头绿豆,推荐,不疯魔，不成活,2005-09-04 11:42:23
