序号,评论者,评分,内容,时间
1,战国客,力荐,"简直就是最爱啊！编剧太可爱了,居然能想到用孩子的哭声和笑声作为电力能源。什么叫创意?这就叫创意~~",2007-06-24 10:37:28
2,影志,力荐,"""不要给它起名字，起了名字就有感情了""，不管是什么物种，它们的情感在皮克斯手笔下永远都是那么细腻，看到毛怪对小阿布告别时说：“Go ahead, Go grow up...” 眼珠各种打滚。《WALL·E》之外最爱的一部Pixar动画长片。We scare, because we care.",2006-01-08 05:01:51
3,泪小鱼|念。,力荐,那一声KITTY，软了我的眼泪。,2007-02-06 12:03:45
4,理想多钱一斤啊,力荐,好欢乐〜只是，麦克他俩发达了之后难道不应该回去探望感谢下雪人兄么？毕竟人家在他们被放逐的时候慷慨接待过，他俩也还摔烂了人家的雪橇，苟富贵，勿相忘啊。。。,2013-07-14 08:21:16
5,寂地,力荐,"超级喜欢,看了三次.也许我有时候不想要那么多复杂的东西.这些简单美好的就可以了.",2006-01-02 12:11:44
6,Kaito,力荐,您的尖叫就是俺的动力，收集能量的任意门！片尾的伪拍摄片花很有成龙喜剧的style。（|人：妖怪啊！|妖怪：人啊！|——摘自《东成西就》）,2006-08-02 18:27:08
7,伍德与夏洛蒂,还行,口碑巨好但我一直都特无感的一部。。。。。。可能是因为我特烦小孩吧。。。看到片子里那个孩子一直闹闹闹，我都快疯了。。。这里面最喜欢的就是布西密配的兰道~~~~~~~大眼怪也萌死了~不过放在2001年确实不错~~~,2013-06-26 17:20:45
8,猫猫,推荐,其实我觉得。。。这片是一对gay couple养孩子的故事。。。,2012-03-30 16:55:47
9,Zephyrance,力荐,好看好看好看好看好看好看好看好看好看,2006-07-30 13:27:28
10,豆友4348573,推荐,kitty长得有点像姜文~,2011-02-12 12:15:17
11,亚比煞,推荐,和女儿一起看的，她比阿布还要可爱。,2017-03-16 20:39:48
12,汝就做吾的犬吧,还行,片子本身很平庸，而且大毛怪这种只顾自己当好人的性格很让我觉得讨厌，那个小女孩也很烦，反派也不够强力，不过大眼怪这个角色倒是很有意思，另外CDA的No.1婆婆也很不错…剧情方面，开头电力公司到处去吓小朋友的故事很有意思，中段二怪照看小孩比较索然无味，最后的开门战还算精彩，3-4星间给个4星吧,2013-09-01 20:28:05
13,宇宙,力荐,很容易被错过的精彩故事，感动了被，狠狠的,2008-04-28 14:47:33
14,missufinally,力荐,不要给她起名字，起了名字就有感情了。,2020-04-18 22:48:02
15,一拳超人傻白,还行,我不太能理解Sully为了认识两天的小孩，害多年交情的朋友陷于危险，虽然Mike不计前嫌还是为Sully两肋插刀了，交朋友一定要交Mike这样的……这片算是把任意门玩到位了。不知给藤子不二雄版税了吗？hhhhhh（顺便小屁孩真的是太烦了太烦了太烦了🆘Top250不值。,2022-08-24 12:43:50
